cond,hasStar,rest,stim
body,0,6000,04 02 20 06 01 12 16 07 14 05 08 19 11 13 17 10 03 09 15 18
number,0,6000,14 19 15 07 08 10 09 06 13 05 18 04 17 01 03 12 20 02 16 11
wordC,1,6000,11 15 16 07 02 17 04 14 00 05 13 06 20 19 08 01 03 10 12 18
face,0,6000,18 03 20 13 10 04 11 16 14 19 05 02 06 09 15 12 17 01 08 07
wordEF,1,8000,06 04 12 01 10 19 03 09 13 05 20 17 00 02 15 07 14 18 08 16
wordC,0,8000,09 12 16 06 10 02 08 07 20 14 01 04 15 11 19 18 05 13 03 17
tool,0,4000,11 15 06 07 04 18 12 03 05 19 08 14 02 17 10 13 20 01 16 09
wordEF,0,8000,15 17 12 11 08 03 01 10 05 18 14 20 06 09 16 07 13 19 02 04
number,1,6000,08 09 10 06 15 13 07 18 05 16 17 00 01 20 04 19 02 03 14 11
emoji,1,4000,19 13 16 14 17 12 15 08 05 02 04 11 18 07 10 00 03 09 06 20
wordC,1,8000,09 20 07 18 12 10 00 17 16 08 13 11 02 06 03 05 04 15 01 14
house,1,4000,17 06 01 13 18 11 20 12 04 10 07 02 19 08 09 05 15 00 14 03
body,0,4000,17 15 07 04 08 05 03 19 06 14 10 01 02 13 11 09 20 16 18 12
body,1,8000,12 03 20 10 14 19 13 15 01 05 11 09 17 16 00 08 18 02 07 04
house,0,4000,16 07 01 19 14 05 18 04 03 17 15 13 12 09 10 06 20 08 02 11
face,0,4000,16 14 19 01 12 03 20 02 10 07 04 18 05 09 11 08 13 06 17 15
number,0,4000,02 12 06 09 08 07 17 15 03 11 20 13 14 05 01 04 18 19 10 16
house,0,8000,11 03 13 19 15 20 16 01 04 17 10 07 14 06 08 18 05 09 12 02
house,0,4000,20 09 13 12 04 18 15 06 01 16 02 19 05 03 14 07 08 10 11 17
face,0,8000,09 19 14 17 11 13 08 04 20 12 01 02 03 07 06 15 05 18 16 10
number,1,6000,19 10 14 03 16 07 04 01 13 06 11 20 02 12 00 18 05 08 09 15
house,0,6000,12 09 04 17 18 15 10 11 13 06 16 08 01 05 14 02 20 03 19 07
house,0,4000,03 01 10 20 18 15 16 05 19 12 11 09 08 04 13 02 07 06 14 17
tool,0,6000,01 15 02 16 06 20 14 09 11 17 03 05 18 04 12 13 08 07 10 19
wordC,1,6000,09 08 12 01 02 10 19 00 03 11 04 13 05 20 15 18 06 17 16 14
wordEF,0,4000,11 18 10 02 12 08 15 19 09 06 05 04 16 01 07 03 14 13 20 17
wordEF,0,6000,16 19 14 03 15 11 10 02 17 01 05 20 04 06 18 08 09 07 13 12
number,1,4000,12 02 08 01 20 04 06 10 15 05 03 13 16 19 07 18 09 00 17 11
wordC,1,8000,10 07 20 11 05 09 00 13 12 03 18 15 02 04 14 06 08 01 19 16
tool,0,4000,09 07 10 08 17 15 18 04 05 20 01 06 16 14 03 13 19 12 11 02
tool,0,4000,20 05 01 14 11 03 16 06 19 09 07 04 02 08 10 13 18 17 15 12
emoji,0,4000,06 20 13 14 07 11 10 03 15 19 16 02 01 17 04 18 12 09 08 05
body,0,6000,01 12 03 04 10 18 17 14 20 06 08 02 16 19 05 13 07 11 15 09
number,0,6000,18 15 06 02 20 13 14 11 07 05 09 16 03 12 19 01 08 10 17 04
wordC,0,8000,19 02 04 07 17 12 14 15 09 06 01 10 13 08 16 20 03 05 11 18
emoji,1,6000,15 18 16 13 10 00 07 04 08 14 19 17 06 11 02 09 05 03 12 01
wordEF,0,4000,18 08 17 05 01 12 10 04 11 15 14 13 02 06 03 16 19 07 20 09
emoji,1,4000,16 02 04 03 10 00 20 11 18 13 09 15 07 19 05 14 08 06 12 17
face,0,8000,06 12 10 04 15 03 13 20 19 02 11 01 07 18 08 09 14 17 16 05
face,0,6000,16 19 17 13 07 03 15 18 04 08 12 09 06 02 20 01 14 10 11 05
wordEF,1,8000,16 02 20 03 08 10 19 12 00 04 07 05 01 09 17 11 06 14 13 18
face,0,4000,18 09 05 02 19 01 12 03 11 16 07 20 13 04 14 17 15 06 10 08
body,0,4000,19 20 05 06 09 03 04 17 18 02 12 11 15 10 13 16 07 08 01 14
body,1,8000,12 17 03 02 20 06 18 10 11 00 08 15 01 05 04 09 07 13 14 19
emoji,0,6000,08 20 17 18 16 14 09 13 11 07 01 03 06 10 02 19 12 15 05 04
tool,0,6000,02 11 03 05 14 04 01 06 16 15 09 13 17 19 20 08 18 10 12 07
emoji,1,6000,17 11 07 15 13 18 06 02 04 16 14 10 12 05 09 00 20 08 01 03
tool,0,6000,06 13 18 09 14 17 12 05 07 03 20 11 15 04 16 19 02 10 08 01
