cond,hasStar,rest,stim
tool,0,8000,17 18 12 14 02 05 04 08 03 09 20 16 13 10 11 19 15 01 07 06
face,0,6000,05 08 10 03 19 04 11 02 17 12 07 16 01 20 13 14 15 06 09 18
emoji,0,4000,13 14 06 05 01 07 17 04 10 11 03 16 15 20 18 12 02 19 08 09
wordC,0,4000,04 12 05 03 06 16 10 09 08 18 02 14 11 07 15 19 13 01 20 17
house,0,4000,09 10 04 15 16 07 11 19 13 03 12 14 06 02 05 18 01 17 20 08
wordC,1,6000,07 16 09 14 12 11 20 00 10 19 01 05 15 08 02 17 18 04 06 13
tool,1,6000,19 05 07 11 04 10 17 20 15 00 08 13 03 12 02 01 14 16 18 06
number,0,8000,02 13 10 14 11 05 07 16 04 17 15 03 19 09 20 18 01 08 12 06
wordEF,1,4000,12 04 07 11 20 02 14 10 15 06 09 13 16 05 01 08 00 18 17 19
tool,1,4000,11 14 20 06 12 05 13 18 00 03 07 10 09 08 19 04 17 15 02 16
wordEF,1,4000,16 13 04 11 10 20 17 03 15 09 01 00 06 12 02 19 05 07 14 08
house,0,4000,04 14 07 05 09 10 12 11 20 01 06 08 17 02 16 18 19 15 13 03
number,0,6000,19 06 01 04 05 16 10 12 07 14 08 17 03 15 18 09 20 13 02 11
emoji,1,6000,16 19 09 11 12 14 02 20 03 10 08 07 06 17 05 18 15 00 01 04
face,0,8000,16 19 10 13 18 09 07 14 06 12 08 11 05 15 17 02 01 20 03 04
face,1,4000,07 14 16 12 02 17 03 13 11 09 19 20 04 00 06 08 18 01 15 10
house,1,6000,06 19 14 13 11 16 04 03 15 18 12 20 08 00 02 09 10 07 01 17
face,1,8000,17 09 15 16 14 10 18 02 04 12 01 00 20 05 03 11 19 13 06 08
body,0,6000,07 03 06 13 08 18 19 12 10 15 05 01 14 11 09 17 16 20 02 04
wordC,0,8000,14 03 12 07 08 05 18 20 04 19 16 06 13 10 01 11 17 15 02 09
wordEF,0,6000,09 03 02 20 12 15 08 07 01 06 11 14 13 05 04 18 10 16 17 19
house,1,4000,19 03 09 14 17 05 12 15 11 01 08 16 02 07 18 06 10 00 04 13
wordC,1,6000,20 14 02 07 16 03 08 05 09 11 19 01 15 06 10 12 17 04 00 13
face,1,4000,14 12 11 17 08 02 01 15 06 04 16 18 03 07 19 05 09 13 00 20
body,0,6000,08 20 17 16 06 01 05 19 03 10 14 07 13 04 09 12 15 02 18 11
number,0,6000,16 01 11 02 04 10 09 08 03 06 14 13 07 20 12 19 18 17 15 05
emoji,0,8000,14 12 01 10 13 20 11 04 03 08 16 05 17 07 18 06 19 15 09 02
number,1,8000,05 17 04 09 08 07 13 20 02 10 12 15 01 18 06 11 16 00 03 14
tool,0,6000,19 11 08 10 20 01 06 12 07 18 02 04 14 13 15 05 03 09 16 17
wordC,1,4000,17 10 18 08 04 12 06 03 15 01 16 13 11 19 05 09 07 02 14 00
house,0,4000,19 13 10 02 03 15 14 09 04 06 17 20 16 01 07 18 05 12 08 11
tool,0,6000,12 01 14 16 20 08 02 10 04 05 03 17 11 15 18 19 06 07 13 09
wordEF,0,4000,12 01 11 17 18 06 14 19 08 05 04 16 13 20 09 15 03 07 10 02
body,0,8000,15 02 17 08 05 12 11 18 06 09 03 07 14 19 01 04 10 16 13 20
wordEF,0,6000,05 16 10 15 06 17 13 11 01 12 14 20 03 04 02 07 18 19 08 09
tool,1,4000,09 13 04 06 14 03 10 07 12 01 15 08 02 18 11 19 16 05 17 00
body,0,6000,04 13 11 15 05 01 20 14 08 06 02 10 18 16 03 17 12 19 09 07
emoji,0,6000,07 04 19 14 16 15 08 06 10 13 03 20 17 01 09 18 02 12 05 11
house,0,4000,07 15 18 16 17 10 14 04 11 02 06 12 05 08 20 09 13 03 01 19
body,0,8000,15 09 05 13 08 02 07 17 14 12 01 03 18 20 16 19 06 04 10 11
face,0,8000,20 18 10 04 06 13 02 01 15 07 05 11 19 17 16 14 08 03 09 12
wordEF,0,4000,08 18 15 01 14 10 16 06 13 05 02 03 12 19 09 04 11 20 17 07
emoji,1,8000,12 01 04 09 16 06 14 05 13 18 00 08 15 19 02 10 17 07 20 03
number,0,4000,07 08 12 05 14 03 15 18 04 11 06 09 17 13 19 01 16 20 02 10
emoji,0,4000,14 15 01 20 12 03 10 02 18 13 06 19 16 08 17 05 11 07 09 04
number,0,8000,02 10 13 06 09 15 16 01 17 08 05 20 03 18 11 07 12 14 04 19
body,0,6000,03 10 13 16 02 06 11 17 09 12 07 15 18 08 19 20 01 14 04 05
wordC,0,6000,18 02 01 04 20 06 03 19 14 17 08 05 07 13 12 11 10 16 09 15
