cond,hasStar,rest,stim
number,1,6000,15 10 03 05 11 01 17 02 09 06 12 20 16 00 08 18 04 13 07 19
emoji,1,4000,05 07 12 19 02 14 03 08 11 13 00 18 10 06 17 15 20 16 09 01
body,1,6000,14 15 18 20 06 16 09 10 00 01 02 08 11 03 19 12 04 05 13 07
house,0,6000,20 09 15 05 03 07 14 11 02 12 17 01 13 08 18 19 16 10 04 06
wordC,0,4000,15 08 06 01 18 05 20 19 03 17 14 12 07 04 13 02 16 11 09 10
body,0,6000,19 02 11 13 12 17 10 20 04 09 18 15 06 08 16 01 03 14 07 05
wordEF,1,4000,08 19 13 20 07 01 15 06 17 05 00 04 16 03 09 10 18 12 02 14
wordC,1,8000,08 12 01 20 17 18 16 00 04 10 02 13 06 05 09 19 15 11 14 03
emoji,0,4000,05 18 02 12 07 11 09 01 19 04 20 16 17 14 08 06 15 10 13 03
house,1,6000,12 10 17 15 03 16 13 09 04 08 18 11 20 06 19 05 01 14 07 00
wordC,0,8000,14 13 06 08 03 04 16 18 15 02 17 10 05 01 09 12 19 07 11 20
wordEF,0,4000,12 09 14 03 16 05 15 17 08 13 07 06 01 20 11 02 10 04 18 19
face,0,8000,09 14 05 20 04 11 12 10 02 18 06 17 03 16 13 01 08 15 19 07
emoji,0,8000,09 19 17 10 13 14 05 15 02 11 16 07 12 06 04 01 08 20 03 18
wordEF,0,4000,07 15 08 05 16 14 10 19 18 13 01 20 11 04 09 03 02 17 06 12
house,1,8000,06 11 05 10 12 02 15 09 18 08 13 07 04 14 19 03 17 20 00 16
house,1,6000,05 10 02 17 08 15 04 13 14 11 06 19 20 00 09 16 12 18 07 03
number,1,4000,16 09 18 17 05 04 07 19 10 12 06 00 20 15 11 08 03 02 13 01
number,0,6000,09 08 10 17 03 07 02 06 15 12 01 04 11 13 16 14 18 19 20 05
body,0,8000,16 19 17 14 01 06 09 07 02 03 18 04 20 08 05 13 10 11 12 15
emoji,0,6000,12 08 19 14 11 15 20 10 06 04 01 13 05 03 17 02 09 07 16 18
face,0,8000,12 17 02 04 16 09 19 06 14 15 11 01 07 10 18 03 13 20 05 08
wordC,0,8000,20 10 18 12 04 08 11 06 14 09 03 01 02 15 05 16 17 19 13 07
house,1,6000,16 17 02 07 10 11 19 14 06 01 18 13 03 09 05 08 12 04 00 15
face,0,6000,12 19 05 01 02 11 13 10 17 18 06 03 04 08 14 15 09 16 20 07
tool,1,6000,07 17 03 06 01 16 02 15 10 18 14 08 04 05 12 19 09 13 11 00
number,1,6000,05 07 15 04 20 18 00 14 10 13 01 17 03 16 19 12 08 02 06 11
number,0,6000,04 14 18 08 19 17 16 13 09 05 15 01 03 10 20 06 07 11 02 12
body,0,8000,05 07 02 08 18 14 06 17 04 15 09 10 16 01 11 19 13 20 03 12
face,0,8000,18 12 13 09 03 08 04 10 14 07 05 19 01 16 06 11 02 15 17 20
house,0,4000,09 06 12 20 07 01 16 11 14 17 05 10 19 04 13 02 15 18 08 03
wordEF,0,8000,03 08 04 05 09 11 19 02 18 01 14 20 15 12 06 16 10 07 17 13
number,0,6000,04 05 20 14 06 12 15 07 19 02 08 13 10 18 11 16 03 01 17 09
wordC,0,4000,14 17 11 20 04 12 05 09 10 03 06 15 02 18 16 08 19 07 01 13
body,0,8000,11 14 09 17 20 04 19 08 06 01 10 12 18 05 02 07 13 15 03 16
tool,0,6000,09 13 08 16 17 05 15 12 06 04 19 07 20 10 14 02 03 01 18 11
wordEF,0,4000,20 16 19 11 15 02 18 12 13 14 10 03 07 01 09 17 05 06 08 04
tool,0,4000,02 12 20 17 10 19 03 16 14 09 04 06 13 15 18 05 01 11 08 07
face,0,4000,15 01 17 08 16 18 05 14 09 13 02 03 06 19 20 11 07 12 04 10
tool,0,4000,17 20 10 07 09 19 08 11 14 13 03 04 15 16 18 06 01 02 12 05
tool,1,4000,14 09 18 16 17 12 19 13 11 00 15 08 05 03 07 04 02 10 20 01
tool,0,6000,17 05 06 04 13 08 02 01 19 11 18 07 14 03 16 12 20 09 10 15
wordC,0,4000,06 18 11 13 16 20 10 19 17 09 15 12 08 02 03 04 05 07 14 01
emoji,1,4000,09 13 08 02 04 19 16 01 12 11 07 17 18 10 03 06 00 05 14 15
body,0,6000,02 15 10 09 07 13 08 19 01 17 04 03 11 18 16 12 05 20 06 14
face,1,4000,02 04 13 09 16 11 01 12 15 00 17 05 06 14 18 10 07 20 19 03
emoji,0,4000,08 16 07 10 17 01 11 14 05 03 02 13 19 06 12 20 04 09 18 15
wordEF,1,6000,09 06 12 14 07 16 20 13 08 10 19 03 01 02 18 15 05 17 00 11
