cond,hasStar,rest,stim
number,1,4000,19 18 06 07 01 10 00 16 05 03 12 11 02 17 20 08 14 13 04 15
tool,0,4000,18 14 17 05 15 16 08 20 12 07 19 11 09 10 02 06 03 04 01 13
face,1,6000,09 07 13 10 01 11 06 16 19 02 17 18 14 12 03 05 20 04 00 08
tool,0,6000,14 09 13 08 01 16 07 19 17 02 20 11 12 06 04 03 18 05 10 15
wordEF,1,4000,12 10 18 01 03 11 16 08 07 06 19 05 20 00 13 04 09 14 17 02
body,1,6000,14 15 01 10 03 02 16 20 13 04 05 11 07 00 19 06 09 18 08 12
house,0,6000,06 11 04 17 15 18 19 03 14 13 07 08 16 12 02 01 09 05 10 20
emoji,1,6000,13 05 16 08 11 18 01 12 04 17 10 19 15 20 03 02 00 06 09 07
wordEF,1,4000,02 03 10 08 15 19 01 12 11 09 04 13 14 20 06 07 17 16 18 00
body,0,8000,14 15 08 16 13 19 09 10 11 03 07 04 17 20 18 01 02 05 06 12
wordEF,0,6000,18 15 08 02 20 14 11 06 07 12 03 01 16 19 13 05 10 09 04 17
wordEF,0,8000,03 01 09 07 13 05 14 19 02 15 11 17 20 04 16 10 06 08 18 12
wordEF,0,4000,20 03 17 04 10 01 16 18 14 13 02 15 07 12 19 08 05 09 06 11
house,0,6000,01 09 12 10 15 03 07 14 06 18 16 04 13 02 11 08 17 05 20 19
emoji,0,8000,18 01 14 10 19 17 03 05 09 06 13 15 08 02 07 11 20 04 12 16
face,0,6000,02 15 10 08 16 06 18 03 20 04 19 07 01 12 13 11 17 14 05 09
wordC,1,8000,18 03 17 14 12 19 07 10 02 01 04 15 08 06 16 00 13 05 09 20
body,0,6000,09 16 19 20 04 08 12 06 01 13 17 18 05 10 15 03 14 07 11 02
body,1,8000,03 17 15 04 13 19 12 01 05 10 16 09 11 18 14 06 00 07 20 02
emoji,1,8000,10 11 01 14 13 15 18 06 02 20 16 05 09 07 12 08 04 00 03 17
face,0,6000,05 10 17 13 12 07 19 06 15 16 08 02 18 09 14 04 11 03 01 20
emoji,1,6000,02 07 01 12 13 15 08 00 03 17 20 14 04 06 18 09 16 05 10 19
wordC,1,4000,20 01 03 08 15 19 16 13 14 12 06 05 11 17 02 00 07 09 18 10
wordC,0,4000,13 12 16 04 08 01 17 07 06 14 05 20 18 11 09 19 02 03 10 15
number,1,4000,01 15 04 12 11 17 18 20 07 05 08 00 16 03 14 13 09 02 10 06
house,0,8000,15 17 19 11 02 04 06 16 01 14 10 09 05 18 12 08 03 13 07 20
emoji,0,4000,01 20 10 06 03 13 11 16 17 15 07 05 14 19 08 18 04 12 09 02
number,0,8000,17 01 12 14 10 05 06 08 19 20 03 13 09 04 18 02 15 07 16 11
wordEF,0,8000,19 05 16 02 20 12 18 09 11 14 03 04 07 06 01 15 10 17 08 13
house,0,4000,18 02 15 08 05 12 10 11 17 14 19 16 07 13 20 03 09 01 06 04
number,0,6000,13 02 09 12 08 01 19 15 17 06 10 07 04 16 11 14 18 03 05 20
wordC,0,4000,01 14 05 10 08 19 18 03 15 16 11 12 17 09 02 04 20 06 07 13
emoji,0,6000,03 11 08 02 18 05 10 07 19 12 20 09 15 04 01 13 17 06 14 16
tool,0,6000,17 18 07 20 04 13 19 14 10 15 05 02 08 01 03 09 11 06 12 16
wordC,0,8000,14 17 03 06 07 11 08 04 02 13 09 12 19 15 01 16 10 20 05 18
face,1,4000,05 12 19 14 15 09 08 04 03 11 20 07 06 13 00 01 02 18 10 16
tool,0,4000,05 04 20 19 10 08 01 03 07 18 02 14 11 12 06 15 13 17 16 09
face,0,4000,20 04 02 08 17 10 07 13 15 11 16 19 12 05 06 18 14 01 09 03
tool,0,8000,11 05 04 03 15 16 17 01 07 18 08 13 10 09 02 20 19 12 06 14
number,0,4000,05 12 02 19 14 03 07 06 11 10 01 09 16 15 18 08 20 13 04 17
house,0,8000,11 08 20 05 02 10 15 19 12 13 18 01 06 04 03 14 17 09 07 16
wordC,0,4000,05 08 13 11 20 15 07 14 03 12 19 16 06 01 04 09 10 18 02 17
tool,0,6000,16 13 03 19 14 01 08 18 15 09 05 10 06 11 02 04 07 12 20 17
body,1,6000,17 05 07 03 09 19 02 12 00 15 18 06 08 10 04 14 11 16 01 13
number,1,4000,01 09 07 12 17 05 10 15 13 00 08 16 20 03 04 18 14 19 02 11
house,0,6000,01 17 20 08 05 13 12 04 03 18 09 14 02 16 10 06 15 07 19 11
body,1,4000,17 10 19 07 14 02 05 20 16 08 13 12 04 01 18 09 15 06 03 00
face,0,6000,11 02 08 04 07 01 09 14 03 13 18 17 16 12 15 06 19 20 05 10
