cond,hasStar,rest,stim
emoji,0,8000,03 11 15 01 05 14 16 02 12 09 13 10 19 17 08 06 04 07 18 20
wordEF,0,4000,02 07 01 16 12 15 10 05 17 18 09 04 06 11 03 08 19 20 14 13
emoji,1,8000,20 19 01 12 04 07 17 14 02 15 03 10 13 09 06 05 00 18 08 16
wordC,0,4000,09 01 16 19 13 11 06 08 02 20 03 05 15 04 14 10 18 17 12 07
face,0,4000,13 19 10 15 11 17 07 06 05 20 12 14 02 18 09 03 01 16 08 04
face,0,6000,16 09 07 20 13 05 18 01 11 02 15 12 19 04 10 03 06 08 14 17
house,1,4000,10 11 01 12 09 14 13 02 20 18 07 08 03 06 15 04 16 05 19 00
number,0,6000,20 02 16 10 17 13 05 01 18 04 15 08 07 19 14 03 12 09 11 06
house,0,4000,08 07 11 10 20 17 03 05 04 09 19 01 12 02 14 06 16 18 15 13
face,0,6000,16 17 07 13 03 20 15 05 19 18 08 09 04 06 10 01 12 11 02 14
house,0,6000,01 19 05 08 13 04 07 15 09 17 10 11 03 18 20 16 06 02 14 12
tool,0,6000,08 01 06 18 03 05 04 16 13 02 12 17 09 15 07 20 11 14 10 19
emoji,0,6000,11 14 10 06 04 05 15 01 12 08 13 16 18 07 02 17 19 03 09 20
number,0,6000,14 10 17 07 20 12 19 18 06 02 04 13 16 03 05 08 09 11 15 01
emoji,1,4000,15 04 10 02 12 16 20 18 14 00 09 07 19 17 01 08 11 06 05 13
body,1,6000,20 15 02 04 01 03 00 18 08 09 19 06 11 13 10 12 17 07 05 14
body,0,6000,18 06 19 16 17 14 05 20 02 03 04 11 09 08 01 13 12 07 10 15
wordC,1,8000,12 03 08 04 14 06 05 07 15 10 01 19 11 09 17 18 20 02 16 00
body,0,8000,06 12 01 02 14 07 10 03 05 13 18 11 17 09 04 19 20 15 08 16
wordEF,0,8000,05 13 11 20 09 04 01 10 03 15 17 02 07 18 06 08 16 14 12 19
body,1,4000,02 10 11 16 06 15 20 09 00 04 05 12 13 03 07 19 17 08 01 14
body,0,4000,19 07 05 17 03 08 15 20 14 04 01 11 09 18 13 16 12 06 10 02
face,0,4000,05 06 12 07 04 20 13 11 09 18 02 03 14 15 17 10 16 08 01 19
wordEF,0,6000,12 06 14 10 05 11 16 18 15 19 03 20 13 17 08 01 07 09 02 04
number,0,4000,19 12 18 02 15 16 05 08 04 06 09 14 01 11 17 13 07 03 10 20
emoji,1,8000,15 03 06 16 02 01 10 09 00 19 04 17 07 08 18 14 13 12 05 11
wordC,1,8000,18 08 19 04 11 20 15 07 12 14 09 16 03 00 06 01 02 05 10 17
tool,1,6000,04 12 01 11 02 18 20 19 09 17 08 13 15 14 16 00 10 03 06 07
house,1,8000,06 11 05 18 14 08 02 13 17 07 00 04 19 10 15 01 12 16 09 20
house,1,4000,17 11 13 16 09 01 06 10 04 05 18 02 20 12 00 08 14 03 19 15
wordC,0,4000,03 12 04 11 16 02 06 08 07 10 14 13 18 01 17 15 09 20 05 19
emoji,0,4000,01 09 19 11 10 15 12 14 13 06 17 07 16 03 05 04 02 08 20 18
wordC,0,6000,19 06 04 18 07 08 15 16 09 13 12 11 05 02 14 10 03 01 17 20
body,0,6000,13 10 05 06 19 07 03 04 12 11 01 08 16 20 18 09 17 14 02 15
tool,1,4000,19 01 04 12 11 16 07 17 02 13 18 20 14 00 09 08 15 06 05 10
house,1,4000,17 02 03 18 04 05 08 20 09 13 14 15 11 12 19 10 00 16 06 07
number,0,8000,20 09 18 13 17 08 02 16 07 05 14 04 11 12 15 03 06 01 19 10
wordC,0,6000,08 18 19 12 05 01 03 06 10 13 09 11 02 17 15 14 07 16 20 04
number,0,6000,10 07 20 16 19 12 06 18 11 13 02 08 03 14 15 04 01 09 17 05
wordEF,0,4000,20 12 11 05 01 03 02 16 06 15 04 19 13 09 18 08 10 07 17 14
wordEF,0,6000,08 07 20 15 12 05 06 16 02 09 19 03 10 04 13 01 17 14 18 11
tool,1,8000,15 04 01 19 05 12 09 02 03 00 20 18 07 10 17 08 11 13 06 14
face,0,6000,02 07 20 06 09 16 08 03 17 15 19 13 10 12 18 14 05 11 04 01
tool,1,8000,02 03 08 05 13 15 07 09 16 10 01 19 11 18 17 14 00 12 20 04
face,0,8000,01 08 07 13 17 16 11 20 19 06 10 05 14 03 04 12 09 02 18 15
tool,1,4000,02 14 04 07 10 11 00 06 12 18 20 19 08 16 03 09 05 15 17 13
wordEF,0,4000,06 18 19 03 09 11 14 01 08 15 10 16 02 04 20 17 13 12 05 07
number,0,6000,18 13 10 02 07 15 11 12 04 05 03 19 01 08 20 17 06 14 16 09
