cond,hasStar,rest,stim
tool,0,4000,08 18 09 16 19 20 04 13 05 12 11 14 17 01 15 07 03 06 02 10
body,0,8000,19 11 16 18 03 05 17 15 04 13 14 01 12 02 06 08 10 07 09 20
body,1,4000,06 15 14 11 16 04 00 03 18 17 08 07 01 05 13 10 19 20 12 02
number,0,8000,19 06 18 09 20 10 16 08 17 15 12 11 02 04 03 14 01 07 05 13
tool,1,4000,17 13 10 14 20 05 11 16 15 02 01 06 18 07 00 19 08 04 12 03
face,1,4000,04 10 12 06 13 18 07 05 03 08 01 16 19 20 00 09 15 14 17 11
face,1,6000,16 11 15 05 02 19 04 07 20 00 17 10 01 12 13 09 14 08 03 18
wordC,0,8000,07 03 20 09 17 12 04 13 18 19 01 15 08 10 06 16 02 11 05 14
house,0,6000,16 02 04 12 09 05 20 03 15 14 17 11 07 13 06 01 18 19 10 08
house,1,8000,02 03 06 09 05 04 11 20 13 10 01 18 08 19 12 17 15 00 14 07
tool,1,4000,18 10 14 19 16 06 17 13 00 09 04 12 05 03 01 07 02 08 11 20
emoji,0,4000,01 05 07 15 18 19 13 14 03 16 20 06 17 10 12 04 02 09 11 08
wordC,1,8000,17 16 18 04 11 01 09 06 10 13 19 03 07 14 15 20 08 12 00 05
wordC,0,8000,20 08 01 14 09 06 02 04 12 07 03 11 13 16 10 05 15 19 18 17
body,0,8000,02 07 19 14 06 15 12 09 16 11 08 13 20 17 05 18 01 04 03 10
house,0,4000,19 18 20 01 17 04 12 11 08 15 16 14 07 10 06 09 02 03 13 05
wordEF,1,6000,13 19 16 14 08 03 09 11 06 05 18 01 04 00 20 07 10 15 17 02
wordC,0,6000,14 07 09 17 18 08 20 04 16 12 03 11 15 06 05 02 13 01 19 10
house,0,4000,12 13 18 07 19 06 09 20 14 04 08 11 16 05 10 03 15 01 02 17
tool,0,8000,01 17 09 20 06 15 03 05 14 16 04 12 19 08 13 11 07 18 02 10
emoji,0,6000,09 07 13 03 04 16 18 06 19 05 14 12 02 20 08 17 01 11 15 10
face,0,6000,12 19 17 14 15 18 16 04 02 09 06 13 10 03 01 20 11 05 08 07
number,1,6000,01 13 06 04 18 07 12 03 00 08 16 14 20 17 19 15 11 09 02 05
face,0,6000,04 08 20 10 05 02 18 07 03 15 16 19 06 12 13 09 11 01 17 14
number,0,6000,09 16 14 02 19 05 01 20 12 17 18 10 15 11 13 06 08 07 03 04
body,0,4000,05 08 04 07 01 12 06 15 02 09 20 13 19 17 11 10 03 18 16 14
house,1,4000,11 09 08 14 06 00 12 02 15 05 19 13 17 03 16 20 01 07 18 10
number,0,4000,10 06 16 04 15 08 17 19 14 02 09 11 03 01 07 05 13 18 20 12
wordEF,1,8000,10 01 12 08 11 19 07 05 06 09 02 13 04 00 18 14 17 16 15 03
emoji,0,6000,13 04 08 09 10 05 18 07 17 16 11 19 01 15 20 06 12 02 14 03
face,0,4000,02 16 05 19 17 18 10 08 13 11 14 04 01 07 20 12 03 06 09 15
body,0,8000,09 14 04 13 15 03 17 05 07 06 16 11 02 12 10 01 19 08 20 18
number,1,6000,16 03 09 11 18 13 10 15 14 02 05 04 01 12 06 20 00 07 19 08
house,0,6000,03 19 12 01 08 09 15 20 14 16 04 07 11 18 13 06 02 10 05 17
emoji,1,4000,06 05 17 01 20 19 02 18 15 04 10 00 11 03 12 13 14 16 07 09
wordEF,0,8000,14 07 13 17 16 10 02 08 01 03 20 12 09 06 04 19 05 18 11 15
number,0,4000,11 10 06 19 18 07 13 03 15 04 14 05 02 17 01 20 08 12 16 09
wordC,1,4000,12 02 13 17 11 15 00 19 03 16 08 05 04 14 09 20 07 06 10 01
emoji,0,6000,03 11 15 14 06 01 09 08 19 07 17 02 18 16 10 13 04 12 05 20
wordEF,1,4000,07 01 03 16 18 08 11 05 00 15 13 04 09 17 12 20 06 14 10 19
wordEF,0,6000,14 04 16 13 08 01 11 18 07 12 20 03 05 17 15 06 02 09 19 10
wordC,0,4000,04 14 11 13 07 08 17 01 18 10 09 12 16 05 03 20 15 02 19 06
tool,0,8000,04 11 05 07 02 19 17 01 20 10 09 18 14 08 16 13 06 15 03 12
emoji,0,6000,16 10 18 12 17 06 02 04 20 03 01 11 13 14 09 08 07 19 15 05
tool,1,6000,01 06 16 18 03 11 07 12 20 15 13 19 05 10 02 17 04 14 00 08
wordEF,0,6000,09 14 16 05 07 18 10 17 01 19 15 13 11 20 04 12 02 08 06 03
body,0,4000,12 19 11 02 05 09 18 20 04 17 08 06 13 16 03 07 15 01 10 14
face,0,6000,20 18 19 17 13 08 06 11 15 02 03 10 01 09 04 07 14 16 05 12
