cond,hasStar,rest,stim
emoji,0,8000,05 11 15 08 12 14 10 13 16 03 06 01 07 04 19 09 20 17 02 18
wordEF,1,4000,09 08 06 05 03 20 04 01 07 10 14 18 00 16 13 15 02 12 17 11
body,0,6000,05 12 16 20 15 19 08 14 17 04 13 10 01 09 11 06 03 07 18 02
number,0,6000,20 17 15 11 13 18 12 16 09 01 02 07 08 14 06 04 10 19 03 05
body,0,4000,04 13 10 05 01 15 12 11 03 06 07 02 18 19 16 08 20 14 09 17
emoji,1,6000,12 05 04 01 20 02 15 13 06 18 08 09 03 10 14 19 00 16 17 07
wordEF,0,4000,07 17 06 12 08 04 05 10 13 11 14 16 09 01 02 15 18 19 20 03
wordC,0,4000,18 07 08 17 06 01 16 13 14 19 02 10 12 05 04 09 20 11 15 03
emoji,1,4000,13 04 12 17 07 19 00 06 11 14 09 10 15 02 03 01 05 20 16 18
house,0,6000,15 18 20 08 02 19 04 01 16 05 10 03 14 12 17 06 09 13 11 07
tool,0,6000,01 12 17 09 13 15 03 18 02 07 16 10 04 14 05 19 11 20 08 06
wordC,0,8000,05 12 04 11 14 07 20 02 10 13 01 06 19 08 15 09 18 03 16 17
house,1,8000,04 05 03 18 10 13 07 20 09 12 14 02 01 15 17 06 19 16 08 00
body,0,8000,15 10 02 18 05 04 19 17 20 06 12 09 16 11 08 13 14 01 07 03
tool,0,8000,08 02 01 04 18 16 10 11 12 17 20 05 06 14 13 19 09 03 15 07
wordC,0,6000,10 16 09 13 03 17 04 19 12 11 08 01 05 14 20 15 02 07 06 18
emoji,1,4000,03 15 19 18 11 10 20 13 06 14 17 07 08 16 02 00 05 12 09 01
body,0,8000,17 15 09 07 05 14 13 16 19 03 18 10 12 20 04 06 01 11 08 02
wordEF,0,6000,07 12 15 05 19 10 02 09 16 11 13 18 01 17 14 03 06 04 08 20
face,1,8000,11 06 07 16 02 05 13 08 14 18 20 19 12 10 01 03 17 00 15 04
wordC,0,4000,08 19 03 16 09 05 18 06 17 14 20 11 15 12 13 04 01 10 02 07
face,0,4000,12 14 19 16 03 17 05 09 10 20 08 06 13 01 04 02 18 11 07 15
tool,0,4000,11 12 05 04 18 08 16 01 13 10 06 17 20 19 03 09 07 02 15 14
emoji,0,6000,15 01 03 07 05 06 12 19 02 08 10 04 11 14 13 18 16 09 20 17
face,1,6000,02 15 11 08 14 06 12 07 20 01 04 19 17 18 05 13 16 03 10 00
wordC,0,6000,05 06 02 12 07 04 08 18 14 10 15 20 13 01 16 03 19 11 09 17
face,0,4000,07 04 18 20 05 14 17 13 19 08 06 10 11 15 01 16 12 09 03 02
number,1,8000,13 18 17 14 01 05 07 11 09 20 10 15 04 03 19 12 08 00 02 16
face,1,6000,04 18 03 05 02 09 10 16 13 07 14 19 12 06 20 00 01 15 17 08
body,1,8000,16 09 02 06 03 11 05 18 20 10 14 07 17 01 13 00 15 12 08 04
house,0,4000,11 03 01 15 14 08 16 12 10 09 20 13 17 07 02 19 06 18 04 05
number,0,4000,13 20 10 06 18 15 07 02 17 01 03 05 11 16 04 12 14 19 09 08
number,1,4000,09 05 02 17 18 14 08 20 16 04 03 13 06 01 15 07 10 19 00 11
number,0,8000,17 08 06 05 10 04 12 09 11 14 07 03 01 18 02 16 19 15 20 13
emoji,1,6000,06 02 12 15 18 07 16 11 08 01 14 13 17 04 05 20 00 03 09 19
house,1,6000,14 05 15 19 04 16 18 00 03 10 13 08 07 17 11 12 06 02 01 09
face,0,8000,06 08 02 05 11 03 18 20 10 07 13 14 09 01 17 15 16 19 04 12
wordEF,0,8000,03 11 15 07 05 12 06 10 09 19 08 20 02 14 04 17 18 13 01 16
tool,1,6000,04 11 09 15 13 10 05 01 07 06 16 19 02 12 00 14 08 18 03 20
house,0,6000,10 19 11 09 14 06 04 17 08 16 13 07 12 03 15 02 01 20 18 05
tool,1,4000,08 01 03 20 18 19 06 04 14 10 05 00 15 17 07 13 12 09 11 02
wordEF,0,4000,13 03 08 16 12 09 02 18 11 19 06 04 15 07 17 20 14 05 10 01
tool,0,4000,07 15 05 12 06 11 14 10 04 02 13 19 20 01 08 18 17 09 03 16
house,0,4000,15 03 05 09 19 06 20 01 17 04 10 12 02 16 14 07 18 08 11 13
number,0,6000,18 02 07 01 13 17 11 04 14 06 08 05 19 16 12 10 15 09 20 03
wordC,0,6000,15 17 16 10 06 03 08 13 09 12 20 02 19 07 04 05 14 01 18 11
wordEF,1,4000,15 14 16 09 08 07 11 13 03 12 06 18 10 20 05 17 01 02 00 04
body,0,6000,07 11 06 12 02 15 09 16 17 20 05 04 19 13 14 08 18 10 01 03
