cond,hasStar,rest,stim
tool,0,6000,15 19 05 12 16 10 01 14 17 04 11 09 03 08 07 18 13 20 06 02
emoji,0,8000,15 02 06 20 19 01 04 10 17 03 11 14 16 07 05 13 12 08 09 18
face,1,4000,11 16 02 20 08 19 03 07 18 10 00 17 12 09 14 05 06 13 15 04
face,1,6000,02 10 08 03 05 09 12 18 19 01 07 17 11 20 06 13 16 04 15 00
house,0,8000,16 20 14 09 19 11 12 17 04 15 02 07 18 10 06 08 13 03 05 01
tool,0,6000,09 05 20 04 18 15 11 17 07 01 16 10 12 19 02 06 08 13 03 14
wordEF,0,8000,13 05 12 16 19 17 06 20 11 04 08 07 01 10 09 02 03 18 14 15
house,0,4000,18 02 11 12 06 05 10 20 04 08 17 15 01 09 19 14 13 03 16 07
number,1,6000,08 07 09 03 10 01 06 15 11 18 20 00 02 16 12 05 19 17 14 13
body,0,8000,11 09 02 13 07 16 14 06 18 12 03 10 19 17 05 01 08 04 15 20
body,1,8000,12 16 04 14 19 11 15 08 05 18 02 09 00 10 03 13 17 20 07 01
house,1,6000,15 02 17 06 20 00 18 05 03 12 07 11 13 16 04 09 01 10 19 14
number,0,4000,02 16 05 03 04 19 10 20 09 11 17 13 12 01 15 14 18 08 07 06
number,0,4000,14 16 10 03 19 12 06 20 15 07 02 05 17 13 18 04 11 09 01 08
body,0,6000,09 02 14 03 07 18 15 04 06 05 20 11 16 01 13 12 10 17 19 08
wordEF,0,4000,02 18 12 16 15 05 13 09 19 07 17 11 14 08 10 01 06 04 20 03
tool,0,6000,15 04 14 18 01 09 06 12 02 19 07 16 20 17 10 11 05 03 08 13
wordEF,0,4000,17 15 11 07 05 18 14 13 06 01 02 03 04 10 16 08 12 19 20 09
house,0,6000,03 04 12 02 06 10 19 13 01 07 08 17 18 11 09 05 15 20 16 14
body,1,8000,17 14 07 20 08 19 10 02 03 05 01 16 15 12 09 04 18 13 00 06
wordC,0,4000,02 16 03 13 11 06 07 08 18 05 10 12 17 20 19 15 01 09 14 04
wordC,1,8000,16 02 20 10 14 06 05 08 18 03 15 04 01 17 12 13 19 09 11 00
wordC,0,8000,19 04 12 06 08 01 05 16 20 11 03 07 14 17 10 15 09 13 18 02
house,0,4000,02 14 11 01 09 16 13 05 08 17 04 12 06 10 03 07 19 15 18 20
face,0,8000,16 14 08 04 10 12 19 18 20 03 05 09 15 11 13 02 06 01 17 07
emoji,0,4000,02 18 13 16 08 19 12 10 07 17 01 03 04 06 05 15 20 09 11 14
wordC,1,6000,02 18 11 06 12 17 19 04 00 20 14 08 03 13 09 01 07 16 05 15
face,0,6000,08 03 02 18 06 15 19 13 01 04 11 12 17 10 16 14 05 07 09 20
wordEF,0,6000,08 09 13 10 20 04 11 02 07 12 01 16 03 15 18 14 19 06 17 05
face,0,4000,02 17 01 16 07 12 10 11 06 08 04 13 19 15 09 14 03 20 18 05
emoji,1,4000,12 19 02 20 13 14 01 04 05 18 07 08 17 11 09 03 10 16 00 15
body,0,4000,16 15 20 13 10 14 12 04 08 17 06 02 19 01 09 07 05 11 18 03
wordC,0,6000,20 10 04 02 17 05 08 15 09 13 12 16 11 18 03 19 01 07 06 14
tool,1,6000,16 09 13 10 08 02 07 12 01 06 11 03 20 19 14 00 17 18 05 15
wordC,1,6000,06 16 08 09 20 17 07 10 02 12 18 19 11 15 01 05 00 03 04 14
wordEF,0,4000,11 08 01 14 13 18 05 03 09 15 12 17 02 19 04 07 06 20 10 16
wordEF,0,8000,06 13 15 16 05 17 04 10 08 09 01 19 20 12 02 07 18 03 11 14
tool,0,4000,07 15 05 01 12 16 09 18 19 06 08 17 10 04 20 11 03 02 14 13
number,1,8000,16 04 09 07 06 03 11 08 01 15 14 13 17 19 18 05 02 12 20 00
emoji,1,4000,10 14 01 04 07 09 00 19 17 02 20 16 05 03 13 18 06 08 11 15
face,0,4000,05 11 16 01 03 19 06 17 12 09 04 13 15 02 07 08 20 18 10 14
house,1,6000,06 04 01 15 16 10 00 18 02 08 12 03 20 11 19 14 07 13 05 17
number,1,8000,20 15 05 03 02 18 17 11 08 13 12 09 19 04 01 00 07 16 14 06
emoji,0,4000,10 17 02 05 16 01 15 03 04 18 06 14 20 08 19 09 11 12 13 07
emoji,0,6000,15 04 10 17 14 06 08 03 07 19 05 20 16 02 18 12 11 13 09 01
tool,0,6000,11 20 15 07 04 12 09 16 17 10 06 18 02 08 14 13 01 05 19 03
body,0,4000,06 15 18 17 14 02 20 11 01 12 08 05 03 13 16 10 19 04 07 09
number,1,6000,06 02 07 12 13 05 19 03 01 08 00 20 17 15 10 09 11 18 04 14
