cond,hasStar,rest,stim
house,0,4000,09 13 03 19 10 15 18 14 06 04 12 16 20 08 05 07 01 02 17 11
wordEF,0,8000,17 06 20 10 16 01 05 04 13 19 09 08 18 12 02 14 11 07 03 15
tool,1,4000,11 20 15 10 02 05 01 16 04 12 06 19 17 03 07 14 18 00 08 13
emoji,1,4000,03 15 02 12 05 04 09 06 20 16 17 18 14 07 00 10 13 01 11 19
body,0,4000,03 09 19 04 02 15 20 18 13 11 07 10 08 14 17 06 01 05 12 16
face,1,8000,16 09 14 02 13 04 10 11 00 15 03 20 05 06 07 19 18 08 17 12
face,0,4000,19 09 17 04 11 05 18 13 16 14 20 08 02 15 10 06 01 03 12 07
body,1,4000,10 06 15 14 05 13 17 18 07 12 01 00 16 11 08 20 03 19 09 02
number,1,4000,10 16 04 18 20 09 07 01 13 19 00 03 08 11 12 06 17 15 05 02
emoji,0,6000,01 03 19 20 18 15 04 14 09 02 13 10 06 16 17 07 12 05 11 08
face,0,4000,03 08 07 04 19 12 18 06 16 05 15 01 09 20 14 17 10 02 11 13
wordC,0,8000,17 04 09 10 05 18 07 03 01 19 15 16 11 14 08 02 12 20 13 06
wordEF,1,8000,07 01 17 12 16 10 20 03 02 09 05 00 18 15 13 08 04 14 11 19
emoji,1,6000,19 01 04 02 11 13 10 05 00 16 06 07 03 15 09 17 14 12 20 18
emoji,0,6000,19 05 12 18 13 08 03 07 10 16 20 14 15 06 02 11 04 01 17 09
wordEF,0,8000,15 19 17 08 14 02 11 13 10 01 03 18 04 12 05 07 16 06 20 09
tool,1,4000,04 18 01 20 07 00 19 05 10 09 06 15 02 08 11 14 03 12 17 13
tool,0,6000,13 14 12 19 04 05 17 09 07 16 08 10 01 15 20 11 06 03 02 18
face,0,4000,14 10 08 12 17 01 02 11 07 19 20 09 05 16 06 15 18 04 13 03
house,0,8000,04 01 10 06 16 17 13 14 15 05 12 20 19 02 03 07 11 09 18 08
number,0,6000,14 09 08 05 20 16 13 10 12 06 17 18 01 02 15 04 11 07 03 19
wordC,0,6000,07 13 15 10 04 18 20 12 08 05 09 02 19 16 06 14 11 01 17 03
body,0,8000,13 07 06 01 11 10 08 19 20 15 03 05 18 04 17 09 16 14 12 02
wordC,0,6000,09 18 05 13 06 07 20 03 17 15 02 01 12 10 11 08 14 04 16 19
tool,0,4000,03 18 02 13 09 12 17 20 14 07 11 10 04 01 05 16 06 08 19 15
wordEF,1,6000,17 16 06 18 10 07 11 09 13 15 08 19 12 20 03 05 04 00 02 14
number,0,6000,15 04 08 19 03 16 09 06 01 12 13 07 11 10 05 14 17 02 18 20
face,0,6000,08 02 18 20 01 13 11 17 10 12 09 04 16 03 05 07 19 06 14 15
wordEF,1,6000,11 16 19 06 13 01 02 05 09 14 15 00 04 20 03 17 07 10 18 12
tool,1,4000,18 03 12 07 17 14 08 06 13 15 04 01 16 19 09 00 11 10 20 02
emoji,0,8000,17 10 20 05 15 07 03 06 19 04 01 13 12 16 14 02 18 11 08 09
body,1,4000,12 09 14 04 02 07 05 17 20 19 03 00 11 13 06 15 08 18 01 10
wordEF,1,8000,12 02 08 01 18 10 03 09 17 04 19 20 05 16 14 15 07 00 06 13
house,1,8000,13 03 14 05 08 00 15 19 11 09 10 18 06 01 16 02 12 04 20 17
tool,0,8000,16 09 14 17 19 18 13 01 05 10 03 07 04 11 20 02 06 08 15 12
number,0,6000,17 01 19 07 06 14 11 04 05 03 18 02 15 08 20 10 12 13 16 09
number,0,6000,20 17 12 08 13 16 01 11 19 10 02 15 14 18 06 03 05 09 04 07
house,0,4000,01 15 18 12 16 05 06 17 09 20 11 04 03 07 02 13 19 10 08 14
body,0,6000,06 01 07 20 15 17 13 14 18 08 19 04 03 10 11 16 02 09 05 12
number,0,6000,09 01 14 15 16 18 10 13 11 07 04 08 03 17 02 05 20 19 06 12
wordC,0,4000,01 20 12 19 14 06 15 13 10 05 18 09 02 11 17 03 16 07 08 04
emoji,0,4000,03 06 16 20 13 02 18 05 10 04 08 17 01 11 12 09 14 15 19 07
face,0,6000,02 01 11 05 09 19 13 12 20 06 04 10 16 07 18 03 14 08 17 15
body,0,6000,18 03 20 13 11 09 06 08 01 10 14 17 05 19 02 04 16 15 12 07
wordC,1,4000,12 13 11 18 04 07 20 17 16 01 08 10 05 09 06 03 02 19 15 00
house,0,4000,19 04 11 10 08 15 12 01 06 16 03 20 17 14 09 07 18 05 02 13
wordC,0,8000,19 05 20 03 17 02 16 14 04 11 01 08 09 12 18 13 15 10 06 07
house,1,6000,14 20 04 15 01 11 09 06 12 05 10 03 00 17 16 02 13 19 08 18
