cond,hasStar,rest,stim
body,1,4000,11 06 01 12 13 09 03 00 07 20 08 02 15 10 05 16 04 18 17 14
body,0,4000,14 17 02 16 11 07 01 04 06 20 05 13 19 12 09 18 08 10 15 03
tool,0,6000,15 01 09 13 19 08 07 02 11 20 06 03 04 05 16 12 18 17 14 10
wordC,1,6000,06 10 04 01 12 18 14 03 11 13 02 17 07 16 00 20 08 09 05 19
body,0,4000,04 10 05 20 11 07 12 02 14 16 19 18 15 17 06 08 01 13 09 03
house,1,6000,17 11 14 02 09 18 06 19 15 13 05 07 01 00 03 10 08 04 20 16
face,0,6000,17 07 01 02 05 20 10 13 18 14 06 08 12 11 16 04 19 03 09 15
wordEF,0,8000,01 05 07 08 12 10 11 06 18 02 20 19 09 14 04 16 17 03 15 13
house,0,4000,16 09 07 11 08 19 01 17 14 03 15 04 13 06 12 02 10 05 18 20
wordEF,1,4000,13 15 12 18 08 17 05 04 06 16 07 11 03 09 02 19 00 14 10 01
wordC,0,4000,11 07 17 08 03 14 05 09 04 20 01 02 12 19 13 10 15 06 16 18
face,0,4000,03 01 08 11 04 06 10 13 05 09 14 16 02 18 12 20 15 17 07 19
wordEF,0,4000,14 10 11 17 06 08 01 16 12 04 18 13 03 07 02 20 15 05 19 09
house,0,8000,16 08 02 06 11 12 20 19 15 18 10 09 01 17 03 13 04 07 05 14
wordC,0,6000,07 13 09 03 11 14 18 06 02 05 17 04 19 15 01 20 12 10 16 08
number,0,8000,12 02 04 08 19 03 17 01 06 13 20 16 05 09 11 18 14 07 10 15
tool,0,6000,02 19 09 05 12 06 01 08 13 03 20 18 10 07 15 04 14 16 17 11
emoji,1,4000,04 10 19 08 06 02 17 03 09 16 05 18 15 20 00 12 11 07 13 01
emoji,0,4000,06 14 05 08 16 15 03 17 11 02 09 13 10 12 19 01 20 18 07 04
number,1,6000,04 09 12 03 14 02 01 11 07 16 08 06 20 19 15 05 17 10 18 00
emoji,1,4000,10 08 14 15 12 09 01 03 19 04 11 17 02 06 07 13 18 00 16 05
wordEF,1,6000,01 17 12 03 07 00 05 16 13 11 02 10 09 19 15 04 20 06 18 14
house,0,4000,15 03 05 09 12 20 02 10 19 18 04 11 14 08 13 07 16 06 01 17
body,1,6000,20 11 16 18 04 03 12 01 00 17 15 06 10 07 19 13 14 08 05 09
number,0,4000,16 02 09 01 13 04 15 12 06 19 03 08 14 07 10 18 17 20 11 05
tool,1,8000,14 05 11 04 18 16 20 19 03 06 09 13 01 10 12 15 02 08 07 00
wordC,0,4000,01 15 02 05 06 03 08 18 07 10 04 17 14 12 20 11 16 19 13 09
body,0,8000,19 03 15 17 20 08 18 10 07 04 09 12 06 01 02 05 16 14 11 13
body,1,8000,06 17 20 18 13 16 03 09 11 14 19 10 01 00 12 08 05 07 04 15
tool,1,6000,06 19 16 20 09 12 07 03 08 13 02 10 01 11 18 04 15 17 05 00
tool,0,4000,05 06 12 18 15 13 19 16 09 20 08 17 11 03 02 01 10 14 04 07
house,0,4000,12 20 15 01 03 05 07 09 08 10 16 14 04 18 13 06 17 02 19 11
number,0,6000,08 05 10 04 06 12 01 15 20 17 19 13 02 14 07 16 11 09 18 03
face,0,8000,03 15 10 20 19 06 12 04 01 11 02 07 17 13 16 14 05 08 18 09
wordC,0,8000,09 13 05 11 18 10 20 17 01 03 06 04 14 08 02 07 12 15 19 16
emoji,0,8000,05 20 18 07 12 06 16 03 09 01 14 17 10 15 04 11 08 19 02 13
face,0,6000,15 02 06 09 08 13 07 16 14 12 11 10 05 03 20 19 04 01 18 17
emoji,1,8000,09 19 10 03 17 00 01 14 18 04 20 07 06 05 15 13 11 08 12 16
number,1,6000,18 16 02 01 19 03 20 13 00 07 09 14 12 11 17 05 10 04 08 15
face,0,6000,12 13 19 16 10 04 02 03 18 05 01 11 06 09 17 20 08 14 15 07
wordEF,0,4000,02 06 05 04 12 11 16 20 08 07 18 10 09 15 03 19 13 17 14 01
tool,0,6000,02 17 10 15 12 04 03 14 19 05 09 11 13 20 18 07 08 06 16 01
wordEF,1,8000,17 09 19 06 01 18 20 00 10 07 04 13 02 12 08 14 05 11 03 16
face,0,6000,19 15 13 04 17 10 14 20 18 09 08 11 06 03 01 16 05 07 02 12
number,0,4000,04 07 05 06 09 08 01 15 18 02 10 17 12 11 20 13 19 03 16 14
house,1,6000,17 13 20 01 15 16 07 02 14 18 08 12 04 11 10 06 19 09 00 05
emoji,0,8000,04 06 14 13 18 10 11 16 05 03 19 08 12 20 17 09 01 07 15 02
wordC,0,6000,03 05 09 06 13 18 15 07 16 04 14 02 17 10 01 11 12 19 08 20
