cond,hasStar,rest,stim
wordEF,1,6000,03 17 05 08 14 18 07 00 04 19 13 16 09 12 20 11 01 10 15 06
face,0,6000,12 19 16 20 10 05 17 15 18 04 13 02 01 14 11 09 08 06 03 07
tool,0,4000,16 06 05 17 07 14 12 10 08 03 18 09 04 15 11 02 19 13 01 20
house,1,8000,17 04 08 18 05 12 11 00 09 14 20 15 19 02 07 16 06 01 13 03
number,1,4000,20 06 16 08 03 13 07 18 17 04 05 02 15 09 11 14 00 12 10 19
body,0,6000,05 16 13 08 01 09 17 03 11 18 04 14 07 02 19 12 15 06 20 10
tool,1,4000,13 09 14 01 11 10 20 06 16 17 19 07 08 05 02 03 18 04 15 00
emoji,0,6000,19 08 05 18 12 04 11 06 13 03 15 01 16 09 20 17 10 07 02 14
face,1,4000,14 11 17 08 12 04 10 19 02 03 06 05 20 09 18 07 16 15 13 00
body,0,6000,06 03 16 02 07 20 09 01 19 14 04 13 15 10 12 18 08 17 05 11
house,1,8000,08 14 09 05 03 17 15 20 11 16 02 07 04 10 18 01 12 06 13 00
emoji,0,8000,05 06 11 18 15 20 12 16 14 17 08 03 13 10 04 01 19 02 07 09
wordEF,0,6000,02 13 04 19 16 07 08 05 03 09 12 15 17 01 06 14 20 18 10 11
wordC,0,8000,16 01 08 04 17 07 12 02 19 14 20 11 18 06 03 10 05 13 09 15
emoji,0,4000,01 18 11 06 14 09 03 12 10 19 16 15 13 17 04 20 05 08 07 02
emoji,1,4000,10 18 01 13 20 02 09 00 06 04 12 16 03 15 14 19 08 05 07 17
body,0,4000,07 18 16 04 03 15 13 19 02 20 11 12 05 14 06 01 09 08 17 10
face,0,8000,12 03 17 15 01 16 09 11 06 02 04 07 18 14 05 20 10 08 19 13
house,1,4000,09 02 06 20 17 07 01 00 11 12 16 08 18 19 03 14 13 05 10 15
number,1,6000,13 15 18 11 09 03 01 00 08 10 20 02 05 17 14 07 16 06 04 12
wordEF,1,4000,06 15 18 12 11 07 14 16 09 05 00 03 13 02 01 10 20 17 04 19
house,1,6000,07 06 04 08 20 14 16 00 12 02 15 09 18 10 11 19 17 05 03 13
face,0,4000,17 20 13 10 02 18 05 07 01 15 14 19 11 16 03 08 12 04 06 09
emoji,0,6000,11 06 16 15 13 03 04 18 10 09 20 17 14 19 05 12 01 02 07 08
number,0,6000,20 08 01 15 09 05 04 19 07 10 03 18 02 16 14 12 06 13 17 11
face,0,6000,02 05 12 15 20 08 07 19 06 11 01 18 09 10 14 13 16 03 17 04
emoji,0,6000,06 02 18 16 14 08 04 01 15 13 17 20 05 09 11 10 03 19 07 12
house,0,8000,08 11 12 16 19 07 17 18 20 13 06 09 01 05 15 03 04 10 14 02
tool,0,8000,15 20 11 14 13 18 10 12 07 08 03 05 06 04 09 19 02 16 17 01
body,1,8000,14 06 19 07 13 09 11 01 12 05 04 17 18 16 20 00 03 08 15 10
wordEF,0,4000,03 20 08 09 06 16 01 19 18 07 10 17 12 13 05 14 15 04 02 11
wordC,0,4000,10 13 06 01 08 03 18 14 12 16 04 09 11 15 17 02 20 05 19 07
tool,0,4000,15 17 19 05 06 07 04 11 20 13 16 09 01 12 08 02 03 18 10 14
wordEF,0,4000,08 20 05 06 11 09 18 16 10 07 02 19 17 15 13 12 03 01 14 04
wordC,1,4000,02 16 06 07 17 18 09 00 19 03 04 13 15 05 08 10 20 01 11 12
wordC,0,6000,18 03 04 16 08 15 17 09 19 01 06 11 12 05 02 07 13 10 14 20
tool,1,6000,08 07 20 13 12 05 00 10 11 19 16 14 01 17 15 18 03 02 06 04
number,0,8000,19 13 05 10 09 18 14 12 08 17 03 04 20 15 11 06 01 16 02 07
body,0,8000,17 12 10 20 05 07 06 18 13 19 03 16 04 08 01 15 02 11 14 09
tool,1,8000,06 13 09 07 10 20 17 05 04 01 15 00 12 11 19 14 16 03 08 18
wordEF,0,6000,11 19 06 08 01 14 15 04 12 03 05 10 02 13 16 07 17 20 09 18
number,0,6000,05 13 18 14 10 08 01 16 11 12 17 20 03 06 19 09 15 02 04 07
wordC,0,6000,12 06 18 11 15 20 14 09 19 01 05 16 02 13 17 03 08 04 07 10
house,1,4000,13 08 02 05 11 20 10 16 01 17 19 06 14 04 07 00 15 18 03 12
number,0,4000,11 02 10 13 04 16 14 05 03 06 19 17 09 20 08 18 07 15 01 12
body,0,4000,13 11 16 14 01 12 03 18 15 05 07 09 02 10 08 04 17 06 20 19
wordC,0,8000,16 12 17 01 14 02 15 05 08 07 06 13 04 19 10 20 03 09 18 11
face,0,6000,02 16 05 03 09 17 15 06 01 20 13 11 18 14 04 12 10 07 08 19
