cond,hasStar,rest,stim
body,1,6000,09 01 10 04 14 13 11 12 18 20 15 17 02 07 08 19 16 03 00 06
emoji,0,8000,01 10 06 02 11 03 15 17 09 18 16 13 05 12 07 08 20 19 14 04
house,0,8000,01 06 12 15 05 02 19 20 14 11 03 10 16 18 08 07 09 17 13 04
house,1,4000,09 06 14 07 03 10 16 08 02 19 01 12 00 18 05 13 04 20 11 15
number,0,6000,12 09 03 20 10 05 11 16 17 06 19 15 14 08 18 07 02 04 13 01
house,0,8000,07 11 05 16 09 20 18 19 06 15 03 04 01 14 12 17 08 02 13 10
wordC,1,6000,08 04 16 05 19 11 15 18 10 20 12 00 14 17 03 13 07 01 09 06
wordC,0,4000,12 10 07 16 03 18 17 04 20 08 09 05 06 19 15 02 11 13 01 14
tool,0,4000,14 06 02 19 05 20 15 10 09 17 13 08 01 07 18 04 03 11 12 16
wordC,0,4000,08 17 07 02 15 12 06 04 19 05 13 18 10 09 11 14 03 01 16 20
face,1,4000,06 02 11 09 13 19 10 18 04 07 20 08 14 12 01 16 17 00 03 05
body,0,6000,05 15 02 10 12 19 14 20 06 13 11 17 16 07 03 09 18 01 04 08
body,0,4000,07 14 09 04 16 13 02 08 12 20 05 03 01 11 06 10 15 17 18 19
face,0,8000,14 16 18 06 19 03 11 08 05 04 20 01 12 10 17 02 09 15 13 07
face,0,6000,12 20 01 09 07 10 04 16 08 17 02 05 18 11 06 14 03 15 19 13
number,1,8000,15 16 07 18 02 12 04 09 11 01 17 00 14 08 13 10 19 05 20 06
house,0,8000,10 05 18 08 12 04 13 09 01 14 11 16 17 20 02 19 03 07 15 06
emoji,1,6000,10 20 19 18 06 00 02 16 13 12 15 03 09 17 04 14 08 05 07 11
number,0,6000,13 17 04 14 10 16 03 11 01 19 15 20 09 18 07 12 02 05 06 08
number,1,8000,09 14 20 05 01 19 08 13 00 17 12 06 16 10 18 02 11 04 03 07
wordEF,0,4000,02 15 09 04 10 11 19 17 16 08 12 18 05 06 14 01 03 13 20 07
wordEF,1,4000,11 02 05 20 14 10 01 08 07 06 03 15 04 00 13 16 18 17 12 19
number,0,4000,02 06 15 08 17 11 10 19 01 05 14 16 12 18 04 09 03 07 20 13
body,0,8000,05 13 19 07 01 06 08 12 04 14 20 11 18 15 17 09 03 10 16 02
emoji,0,6000,15 05 18 03 17 06 04 01 16 12 14 19 13 07 20 11 02 09 10 08
wordC,0,4000,18 11 05 09 12 02 15 10 16 20 01 07 17 19 14 08 04 13 06 03
house,0,6000,14 02 04 12 15 16 06 05 18 13 07 17 01 11 08 03 09 19 10 20
wordEF,0,4000,10 12 07 02 16 03 19 14 05 08 09 18 01 17 15 20 13 11 04 06
wordC,0,8000,14 11 10 13 07 16 08 02 19 09 17 20 18 06 15 01 04 05 03 12
tool,0,4000,08 05 01 20 17 15 10 02 16 03 18 07 12 04 13 11 06 09 14 19
face,0,6000,11 12 08 01 13 20 07 06 03 02 09 04 17 14 19 18 16 10 15 05
wordEF,1,6000,01 13 18 06 07 10 00 14 09 16 11 15 03 20 12 08 19 05 17 04
wordC,1,6000,08 01 14 16 02 09 10 19 17 05 11 15 07 03 12 00 18 20 04 06
wordEF,1,6000,08 04 19 17 03 10 02 06 07 13 16 18 11 12 20 05 01 14 00 09
tool,0,4000,06 10 03 15 01 05 18 07 04 13 20 14 12 08 09 11 02 17 19 16
face,1,8000,17 09 04 14 13 01 08 05 20 16 06 10 11 03 00 07 19 15 12 02
house,1,4000,02 15 03 20 06 10 09 05 01 18 12 07 14 16 19 08 04 17 13 00
tool,0,6000,13 19 14 11 02 07 04 12 09 08 15 18 10 06 03 01 05 17 20 16
emoji,1,6000,03 19 09 04 08 12 20 11 06 14 15 00 16 01 02 07 17 05 10 13
tool,0,6000,18 20 08 17 03 07 14 01 05 13 19 06 16 15 04 02 12 10 09 11
number,0,8000,03 11 13 20 16 02 10 09 18 04 14 06 05 08 07 01 19 15 17 12
emoji,0,4000,07 03 18 02 19 10 20 17 06 11 05 12 14 13 08 01 09 16 04 15
emoji,0,4000,20 13 07 15 18 17 04 09 16 01 05 11 10 06 08 02 12 19 03 14
body,1,8000,18 09 10 13 01 00 04 17 08 15 02 14 20 16 06 07 11 12 05 03
face,0,4000,07 19 16 09 13 20 02 18 03 06 17 10 05 04 11 08 12 14 15 01
body,0,6000,15 11 17 19 04 13 06 10 09 18 08 14 12 03 01 20 07 05 16 02
tool,0,4000,07 19 03 01 10 08 13 14 04 11 16 05 17 18 20 12 02 15 09 06
wordEF,1,6000,18 07 04 17 14 15 12 19 06 05 01 08 13 09 20 16 00 11 03 02
