cond,hasStar,rest,stim
tool,0,8000,18 02 14 05 16 12 03 19 07 20 10 04 09 17 06 08 01 15 11 13
emoji,1,6000,09 13 08 14 02 01 18 17 00 15 04 03 19 20 10 11 16 12 05 07
wordEF,0,8000,06 18 05 03 16 08 19 17 02 10 13 09 11 14 04 20 12 15 01 07
tool,1,6000,04 19 09 15 17 08 18 03 10 07 20 13 05 12 02 14 00 11 16 06
house,0,6000,05 14 08 18 07 19 03 06 02 11 01 09 10 15 13 20 12 16 04 17
number,1,8000,02 12 20 10 07 00 04 01 03 11 18 17 14 19 15 16 06 09 08 13
face,1,6000,01 02 07 17 12 16 20 09 15 06 00 10 05 04 13 11 08 03 18 14
face,1,8000,09 20 17 10 04 06 16 03 02 01 19 14 05 11 13 00 18 15 12 08
wordC,1,4000,02 14 18 08 15 12 06 13 03 00 19 09 11 20 05 07 04 01 16 17
face,1,4000,15 17 07 06 09 05 03 18 11 08 01 00 14 04 02 16 19 10 13 20
wordC,1,8000,13 04 15 18 02 05 07 06 11 00 17 01 20 12 16 19 10 08 09 03
tool,0,6000,20 13 19 18 09 10 11 14 02 03 01 17 16 07 08 04 12 06 05 15
number,0,6000,01 19 05 09 13 03 20 11 14 06 15 02 10 08 04 16 17 12 18 07
number,0,4000,01 12 08 14 18 02 19 09 20 03 16 06 17 15 13 11 05 07 10 04
emoji,0,8000,13 03 20 05 10 19 11 06 15 18 04 01 12 02 14 07 17 09 16 08
wordEF,0,6000,07 13 18 05 11 08 19 17 09 20 14 02 04 03 12 01 16 06 10 15
house,0,6000,18 13 04 17 12 05 16 10 08 03 02 01 14 19 07 15 20 06 09 11
tool,0,6000,07 02 14 05 16 15 03 09 08 19 20 10 01 04 06 18 11 12 13 17
house,1,4000,11 02 04 13 05 00 06 10 15 08 16 03 09 14 12 19 17 07 20 18
face,0,8000,12 03 19 18 06 11 08 14 15 10 20 17 04 09 02 01 16 07 13 05
body,0,4000,18 16 07 01 17 13 02 08 20 06 04 14 12 09 03 11 15 10 05 19
body,1,4000,07 17 09 18 20 04 15 03 13 11 06 10 12 19 02 16 14 08 05 00
body,0,4000,20 05 02 17 03 10 11 07 14 19 09 01 12 18 04 15 06 16 13 08
wordC,0,4000,19 20 06 11 08 07 10 15 17 03 12 16 14 01 13 04 18 05 09 02
number,0,4000,01 09 19 06 15 12 03 18 05 08 11 20 07 04 13 14 10 17 02 16
tool,0,4000,20 17 19 13 09 06 07 04 05 01 14 12 08 11 03 10 18 02 15 16
wordEF,0,4000,11 13 19 16 01 05 17 09 10 18 06 15 20 08 07 12 03 02 04 14
body,0,6000,16 09 13 20 01 03 12 15 10 05 04 07 11 18 06 02 19 08 17 14
emoji,0,4000,18 03 19 15 09 17 16 04 05 01 14 20 11 02 12 08 07 06 10 13
wordC,1,4000,15 06 19 03 02 14 01 12 17 04 08 10 16 20 11 07 09 05 13 00
wordEF,1,4000,15 05 03 07 08 00 10 14 17 16 04 12 18 13 09 02 01 06 19 20
emoji,1,8000,08 04 13 09 16 05 11 14 01 19 02 07 15 10 12 20 17 00 18 06
wordEF,0,6000,06 17 18 10 05 01 02 20 12 19 11 13 04 03 14 07 09 16 15 08
body,0,6000,11 18 15 16 09 07 02 01 05 03 20 13 04 08 10 12 06 17 19 14
face,1,8000,14 02 11 13 15 06 12 17 00 20 08 01 05 10 04 09 07 18 03 16
house,0,8000,03 11 07 16 14 20 09 10 06 13 18 08 05 19 02 17 01 12 15 04
face,0,6000,09 14 13 05 17 10 15 01 06 20 03 04 11 12 02 18 08 16 07 19
emoji,0,6000,06 17 01 19 10 16 08 18 07 14 15 20 12 03 09 02 04 13 11 05
number,0,6000,10 06 17 02 04 08 01 05 14 20 16 11 18 07 03 12 09 15 13 19
emoji,0,6000,04 16 07 15 19 18 13 09 10 08 05 06 02 12 01 20 11 03 17 14
wordEF,0,4000,11 15 18 13 20 03 17 08 05 12 02 06 09 19 07 01 14 04 16 10
house,1,4000,12 09 14 15 13 11 16 18 06 02 00 19 10 04 07 05 01 03 17 08
house,0,4000,14 19 04 12 20 09 11 07 16 05 02 17 01 13 10 18 06 15 03 08
wordC,0,6000,05 03 17 06 09 08 01 20 10 07 16 15 18 04 14 19 11 02 12 13
tool,0,4000,03 07 01 09 13 02 12 05 15 18 14 19 11 10 04 08 16 17 20 06
body,0,8000,01 16 09 11 02 18 03 04 20 13 08 07 06 05 12 10 19 17 15 14
number,0,8000,19 11 10 15 06 20 14 01 16 13 18 02 12 07 09 04 03 17 08 05
wordC,1,6000,01 07 06 14 12 15 19 04 17 03 20 11 00 18 09 08 05 10 16 02
