cond,hasStar,rest,stim
tool,0,6000,07 06 17 11 20 12 13 18 09 16 14 04 03 08 15 05 19 10 01 02
body,1,6000,04 16 08 17 14 02 11 09 18 06 05 01 15 10 12 20 19 00 03 07
number,1,6000,14 05 07 18 17 04 20 09 02 00 06 08 03 12 10 16 15 13 01 19
emoji,0,4000,08 09 04 10 01 11 03 16 02 18 12 20 17 19 06 07 05 13 15 14
number,0,6000,04 12 19 11 01 15 17 06 08 10 20 13 14 16 02 03 18 09 07 05
body,0,8000,09 17 02 12 20 13 19 07 04 03 08 14 11 16 05 01 15 10 06 18
house,0,8000,15 02 20 13 03 19 12 08 10 01 05 14 06 16 18 07 17 09 04 11
number,1,4000,16 04 05 19 12 07 03 06 02 09 01 18 00 10 11 13 08 15 20 17
wordEF,1,6000,18 06 14 12 15 11 17 05 08 19 13 03 01 20 07 09 02 00 10 16
emoji,0,8000,16 14 13 06 04 08 01 02 15 12 18 07 03 09 05 19 17 11 10 20
wordC,0,4000,20 07 15 11 02 05 04 19 14 13 18 06 12 03 16 01 10 09 17 08
wordC,1,6000,06 20 04 09 11 01 12 14 07 08 19 03 00 13 17 15 10 16 05 02
wordEF,0,8000,16 07 05 02 20 14 09 06 10 04 12 13 03 19 01 15 17 11 08 18
house,0,6000,07 09 12 15 01 02 13 20 04 16 03 11 05 19 17 14 08 06 10 18
face,0,6000,05 11 06 16 14 18 17 10 15 01 19 09 03 12 04 13 08 07 02 20
body,1,6000,04 08 19 07 05 20 09 02 00 15 16 10 11 01 18 03 06 17 14 12
number,0,6000,09 15 03 13 11 05 08 14 01 04 20 02 18 10 17 19 07 06 16 12
tool,0,8000,10 05 13 08 19 09 17 11 16 15 18 12 03 06 07 04 14 01 02 20
emoji,0,8000,11 17 16 18 02 14 12 07 03 20 05 13 04 08 01 15 09 19 10 06
wordC,0,8000,15 08 01 05 04 19 12 10 14 17 16 13 20 02 06 11 07 03 18 09
face,0,4000,06 17 20 02 05 11 09 12 18 16 01 13 07 04 10 14 03 15 19 08
house,1,4000,05 17 16 07 19 15 08 12 20 10 02 13 11 06 04 01 03 00 14 18
number,0,4000,02 06 16 10 19 14 17 04 18 20 07 12 13 01 15 03 09 05 08 11
emoji,0,6000,13 12 03 02 01 08 06 09 18 14 16 15 04 07 10 17 05 19 11 20
wordC,1,4000,02 04 11 20 12 06 18 05 09 14 10 19 01 00 08 07 16 17 03 13
body,0,4000,15 08 03 14 13 02 17 11 12 18 07 04 19 10 01 09 05 20 06 16
wordC,0,6000,18 20 19 11 09 08 03 07 05 02 15 17 13 04 06 14 16 12 10 01
body,0,4000,18 08 13 11 01 19 15 07 10 14 02 06 09 03 17 20 04 16 05 12
tool,0,4000,18 01 20 09 04 11 12 16 08 14 06 07 17 10 05 03 02 19 13 15
face,0,8000,08 18 03 07 11 20 06 12 09 16 15 14 10 02 04 05 19 17 01 13
emoji,0,6000,07 15 19 12 10 16 03 09 14 02 06 08 17 18 11 05 04 13 01 20
tool,1,4000,02 09 05 13 18 14 10 15 16 01 08 04 00 20 12 03 17 06 07 11
wordEF,0,4000,16 09 02 19 10 17 11 12 18 08 03 15 01 04 05 07 20 13 06 14
number,0,6000,09 20 11 08 12 01 05 19 14 17 13 04 07 02 06 03 18 10 15 16
wordEF,0,6000,17 09 15 13 05 08 06 20 14 03 02 10 11 16 07 19 04 12 18 01
emoji,1,6000,17 15 04 13 09 11 06 03 01 10 00 19 18 05 08 12 02 20 16 07
wordC,1,6000,04 17 08 03 02 13 10 15 16 06 14 19 07 09 20 00 12 11 01 05
face,1,8000,06 14 15 19 02 09 05 13 10 18 07 12 11 01 16 17 03 04 20 00
house,1,8000,10 14 19 03 20 05 18 01 02 17 15 09 16 07 08 00 04 06 13 11
body,0,4000,12 02 13 07 06 11 16 15 14 05 04 08 18 10 19 17 03 01 20 09
tool,0,4000,16 02 10 12 17 03 09 04 01 08 14 15 13 20 11 18 19 06 07 05
face,1,4000,08 05 20 13 02 06 19 18 03 11 15 01 00 04 12 14 10 07 17 09
face,0,4000,05 12 09 01 11 18 07 15 10 16 14 04 06 20 19 13 08 03 17 02
wordEF,1,4000,14 05 17 04 11 01 03 19 00 02 07 18 13 08 15 12 06 20 10 16
tool,0,4000,10 03 06 17 12 16 08 13 09 01 07 04 19 11 05 20 14 15 18 02
house,1,8000,16 06 04 17 20 03 19 07 13 11 18 01 14 02 00 12 05 15 08 09
house,0,8000,03 06 16 07 09 02 05 20 11 14 04 10 15 12 19 18 17 13 08 01
wordEF,0,6000,04 18 08 09 20 15 03 05 17 11 06 19 02 13 07 16 14 01 12 10
