cond,hasStar,rest,stim
face,0,6000,02 03 08 15 07 06 09 13 17 20 11 18 04 16 10 12 14 01 05 19
body,1,8000,04 13 06 17 09 02 15 18 19 07 05 01 14 00 10 03 16 20 12 11
wordEF,0,4000,04 10 13 17 11 16 20 05 14 03 08 01 12 09 15 06 18 02 19 07
tool,0,4000,17 15 07 12 05 14 08 20 09 04 06 13 02 11 19 16 01 18 10 03
emoji,1,4000,16 10 06 18 11 05 09 04 08 00 19 02 03 01 12 15 14 17 07 20
number,0,6000,02 14 19 08 03 20 17 06 01 18 10 05 13 04 12 07 11 16 15 09
emoji,0,6000,05 13 12 10 06 15 18 11 20 17 14 04 03 07 08 16 19 09 01 02
emoji,1,8000,17 15 13 05 10 14 16 09 02 07 20 00 11 04 03 06 12 08 19 01
tool,1,4000,18 17 15 08 16 20 12 13 05 07 10 19 03 00 06 14 09 04 11 01
body,0,4000,14 01 16 17 07 12 10 11 05 08 19 03 04 02 20 06 18 09 13 15
wordC,0,6000,19 16 06 01 08 14 20 17 10 12 04 05 18 15 07 11 03 13 09 02
face,1,4000,06 15 17 01 03 02 14 19 08 16 04 09 07 00 11 12 20 18 05 10
wordEF,0,4000,15 09 20 10 06 14 02 18 05 11 13 01 12 08 19 16 03 04 17 07
wordEF,0,6000,09 13 03 18 16 10 05 11 07 04 12 19 17 02 15 20 06 08 14 01
face,0,4000,18 07 13 17 05 15 01 03 12 09 06 16 14 11 19 08 02 20 10 04
house,1,4000,03 14 05 07 04 10 02 18 08 15 16 12 11 00 20 01 13 06 17 19
wordC,0,4000,03 19 04 10 08 18 14 13 15 16 06 05 11 01 17 12 09 20 07 02
number,1,6000,05 01 11 08 04 17 06 07 15 14 10 16 09 20 02 18 12 19 13 00
wordEF,0,8000,07 01 05 06 08 11 03 10 20 16 14 04 09 15 17 19 12 18 13 02
number,0,8000,13 01 10 14 09 07 03 08 19 17 04 02 20 18 12 05 06 11 16 15
tool,1,6000,11 06 18 05 08 12 09 13 16 02 04 10 14 17 07 20 00 15 19 03
number,0,6000,18 03 15 12 16 01 07 19 13 09 11 08 05 02 04 06 20 14 10 17
tool,0,8000,15 06 02 19 08 17 20 13 04 14 01 03 07 16 10 18 05 11 09 12
body,1,4000,05 06 07 12 18 01 11 10 13 17 09 08 15 20 19 00 02 16 14 04
house,0,8000,15 03 02 20 13 18 11 14 10 08 04 12 01 09 06 17 16 05 19 07
body,0,8000,16 05 18 06 19 11 09 02 20 17 15 12 10 08 14 04 13 01 07 03
body,0,6000,04 03 01 15 19 14 13 09 18 12 06 17 05 11 16 10 07 20 08 02
house,0,6000,04 18 08 19 14 01 11 16 13 10 02 12 03 09 20 05 15 06 17 07
house,1,8000,10 11 20 17 02 19 14 18 15 00 16 03 05 04 12 09 13 08 07 01
wordC,0,4000,08 07 14 16 10 01 03 13 02 20 06 09 11 04 18 15 12 19 05 17
face,1,4000,07 14 15 02 03 17 08 05 10 04 01 06 12 19 09 11 00 16 20 13
face,0,8000,11 18 03 20 08 02 01 14 04 05 10 17 16 19 15 12 07 06 13 09
wordC,1,4000,14 01 08 03 17 13 00 05 07 12 18 06 10 04 02 20 15 11 09 16
wordC,0,4000,19 11 14 13 06 10 16 20 15 12 02 09 18 04 08 03 01 17 07 05
tool,0,6000,01 06 11 10 12 15 13 07 03 14 09 05 02 20 08 19 04 18 16 17
wordC,0,6000,04 13 12 05 19 16 17 02 01 14 18 09 10 08 11 03 15 06 07 20
house,0,6000,08 06 07 14 13 04 20 02 19 09 11 10 16 15 05 18 03 01 17 12
emoji,0,6000,03 19 12 17 01 02 11 08 04 09 15 18 16 14 10 20 05 06 13 07
number,1,4000,09 19 12 04 18 11 20 01 06 07 17 10 00 05 16 15 02 13 08 14
tool,0,8000,13 01 12 03 02 20 19 10 11 18 08 16 05 14 07 09 17 04 15 06
number,1,4000,03 13 18 19 11 20 17 01 04 15 06 00 08 12 16 05 10 09 02 07
emoji,0,8000,08 20 14 11 04 06 03 05 12 16 15 07 09 17 02 18 19 01 10 13
wordEF,1,4000,14 20 11 07 02 13 16 01 08 17 12 00 15 10 03 18 09 06 04 19
face,0,6000,03 01 10 06 02 07 12 17 04 14 13 16 18 15 20 05 19 11 09 08
body,0,6000,14 10 20 11 02 01 09 16 19 12 18 07 05 06 03 15 13 04 17 08
house,0,6000,19 07 08 12 09 20 03 13 16 02 15 11 05 01 14 06 10 17 18 04
emoji,1,8000,17 07 13 05 10 06 14 19 16 01 09 18 04 02 03 20 00 15 11 08
wordEF,0,6000,04 05 03 11 12 20 18 09 07 06 16 10 14 08 02 13 17 19 01 15
