cond,hasStar,rest,stim
house,0,4000,05 01 12 15 08 11 14 10 20 02 16 07 13 18 03 04 09 17 19 06
wordC,0,6000,01 19 15 02 03 14 12 05 18 08 11 10 06 20 13 04 17 16 09 07
house,0,6000,10 16 18 05 20 13 02 09 07 14 15 04 17 08 12 19 03 01 06 11
face,1,6000,16 13 18 14 01 00 06 17 15 05 02 08 11 20 10 03 09 07 12 04
body,0,6000,16 13 12 17 19 09 15 04 18 03 08 14 06 02 01 20 11 10 05 07
emoji,0,4000,08 15 17 06 11 04 05 16 13 01 07 09 03 10 18 12 20 19 02 14
body,0,4000,17 18 14 07 01 02 12 19 06 20 15 10 05 13 11 16 04 03 09 08
emoji,1,8000,07 08 10 19 04 11 14 16 20 00 15 18 06 01 02 12 05 03 09 17
wordC,0,4000,15 09 20 06 03 02 10 16 13 19 11 01 17 04 07 05 14 18 08 12
number,0,8000,02 01 05 04 18 14 10 13 12 07 15 03 19 16 11 08 20 17 09 06
face,0,6000,12 20 13 19 11 06 09 17 03 15 18 02 10 07 04 14 08 16 05 01
wordEF,1,4000,01 20 02 06 05 10 13 16 04 19 12 07 11 03 14 18 00 09 17 08
house,1,8000,19 14 08 01 18 02 12 16 09 13 10 07 20 17 00 05 15 04 11 03
tool,0,6000,08 11 16 14 09 04 18 05 15 20 13 02 01 17 19 07 12 06 03 10
tool,1,8000,06 15 19 04 10 01 20 08 11 05 07 14 03 09 12 13 16 02 00 18
wordEF,0,4000,04 17 19 11 06 16 10 09 18 20 07 12 14 15 01 05 02 08 03 13
tool,1,6000,20 16 15 05 09 03 02 01 18 10 14 11 07 19 13 06 00 08 17 04
tool,1,6000,17 06 20 19 05 10 13 12 00 11 16 09 04 18 15 14 08 07 03 02
face,0,4000,02 19 03 18 20 05 15 14 07 01 13 17 04 06 09 16 10 11 08 12
house,1,4000,12 06 08 19 04 01 16 13 02 05 11 10 18 17 14 07 15 20 03 00
body,1,4000,06 19 13 03 16 05 20 02 12 08 00 15 17 09 04 10 14 18 01 11
number,0,6000,12 09 14 13 04 10 11 15 06 07 03 05 19 18 02 20 01 17 08 16
face,0,6000,20 15 09 08 13 18 06 14 04 19 02 17 03 05 01 07 16 12 10 11
house,0,6000,14 02 07 10 20 09 13 04 03 11 16 18 08 05 12 17 15 01 19 06
face,0,4000,07 03 14 17 06 15 18 10 04 19 13 08 09 05 16 01 11 02 20 12
emoji,0,4000,03 01 10 15 19 14 06 08 13 11 05 12 16 18 02 17 04 07 09 20
wordC,0,4000,10 12 20 13 11 16 05 18 19 03 08 07 15 02 09 14 17 01 04 06
house,0,4000,19 02 09 08 10 15 13 17 20 04 05 12 01 06 07 14 11 18 16 03
wordEF,0,6000,08 11 05 09 15 13 04 14 07 02 18 12 06 19 10 17 20 01 16 03
emoji,0,6000,04 06 02 09 15 18 01 03 07 20 16 10 05 14 13 12 19 11 08 17
face,0,6000,06 02 04 19 16 11 03 12 01 05 13 18 15 10 14 20 09 17 08 07
tool,0,8000,19 12 14 08 09 07 13 18 01 02 10 04 06 16 11 03 20 15 05 17
wordC,1,4000,18 08 05 10 11 02 12 20 01 06 03 16 19 17 15 04 13 09 07 00
body,1,4000,09 18 10 13 05 12 15 16 14 06 17 08 04 03 19 20 00 07 11 02
wordC,0,4000,18 06 13 09 08 11 19 07 17 05 02 01 04 10 20 03 16 15 14 12
wordC,1,6000,07 02 10 06 09 04 16 08 20 17 05 01 12 19 11 15 18 03 00 13
tool,0,6000,13 17 06 10 08 18 16 01 15 19 20 09 05 03 14 07 11 12 04 02
number,1,8000,16 11 03 09 07 08 13 05 04 17 10 14 01 15 20 06 02 12 00 18
emoji,0,8000,03 19 05 20 07 08 01 13 06 11 04 18 10 16 12 02 17 14 15 09
number,0,8000,20 17 11 12 08 06 04 14 05 19 07 13 03 18 15 01 16 10 02 09
body,0,8000,09 04 13 11 14 08 10 03 01 02 15 19 18 05 16 20 17 06 12 07
wordEF,0,4000,18 12 11 06 17 10 14 07 08 09 02 05 19 01 16 20 03 04 13 15
body,0,8000,05 09 01 04 19 06 02 12 14 03 13 17 07 20 10 08 11 15 18 16
number,0,8000,10 11 01 06 14 08 12 02 16 07 04 19 15 05 17 03 13 09 20 18
wordEF,1,4000,08 07 06 11 20 19 14 17 04 02 13 10 15 03 05 18 09 00 01 16
number,1,8000,08 06 09 07 19 20 03 13 05 16 00 17 14 15 11 10 01 12 04 02
emoji,1,6000,15 17 20 09 01 16 14 06 07 03 10 11 02 05 19 12 04 08 18 00
wordEF,0,6000,03 06 13 02 11 20 19 16 14 17 09 18 10 15 04 08 07 01 05 12
