cond,hasStar,rest,stim
wordEF,0,4000,14 15 17 13 01 03 20 16 19 11 18 07 06 05 04 02 12 08 10 09
house,0,4000,01 07 05 02 08 13 06 04 12 03 20 10 19 11 16 18 17 09 15 14
house,1,4000,13 02 19 05 10 06 08 20 11 04 03 16 12 01 18 00 14 09 07 15
number,1,4000,05 01 07 06 19 08 10 13 11 12 02 16 04 20 18 17 00 03 09 15
emoji,1,6000,17 05 18 11 20 02 14 10 13 01 00 15 19 16 06 12 04 08 07 03
house,1,8000,15 14 20 18 01 06 19 12 13 09 04 10 00 07 16 02 03 17 08 05
emoji,0,4000,15 05 10 08 20 13 07 09 19 03 17 18 12 14 02 06 01 11 04 16
house,0,8000,09 13 06 04 14 05 20 17 07 02 18 19 15 03 11 01 12 16 10 08
house,1,6000,13 16 20 03 14 01 00 10 02 07 19 08 17 12 05 04 11 09 15 06
number,0,4000,19 16 10 11 20 04 01 15 08 06 18 07 12 09 05 02 14 13 17 03
body,0,8000,17 16 12 04 11 02 14 07 13 03 01 06 08 18 19 20 09 15 05 10
wordEF,0,6000,06 17 20 08 19 13 03 15 04 07 10 05 12 16 14 02 18 09 11 01
body,0,4000,07 20 12 15 18 05 17 01 10 14 09 04 02 11 03 08 16 19 06 13
face,1,6000,04 17 12 05 19 20 08 06 03 14 01 09 02 13 07 00 15 11 16 10
wordC,0,8000,05 02 01 08 09 19 10 04 06 03 07 15 20 16 12 13 18 11 17 14
tool,0,4000,09 07 19 15 17 18 01 02 14 12 16 06 08 05 20 10 03 13 04 11
emoji,0,6000,10 11 07 16 09 12 17 18 02 19 15 08 06 20 03 01 14 05 04 13
wordEF,1,6000,07 15 17 12 05 16 01 20 10 19 11 14 18 03 02 00 08 04 06 09
wordC,0,6000,17 03 09 20 07 12 05 14 06 01 10 04 15 11 13 16 19 18 02 08
emoji,0,8000,07 02 19 11 05 20 16 10 17 08 09 04 18 06 14 01 03 12 13 15
number,0,6000,16 20 03 12 17 05 04 18 10 15 02 01 11 19 07 06 08 09 13 14
emoji,1,6000,17 14 02 13 10 20 16 09 19 01 12 08 06 11 03 18 07 00 15 04
body,0,8000,12 01 04 16 19 08 17 02 13 20 15 05 14 18 09 06 10 07 11 03
wordEF,0,4000,15 19 11 05 17 06 08 13 20 10 03 02 16 07 18 12 14 09 04 01
number,0,4000,17 15 07 19 01 05 02 16 12 08 13 14 04 20 10 09 06 18 11 03
wordEF,0,6000,15 03 05 11 16 02 19 17 13 09 04 14 06 07 10 18 12 01 20 08
wordC,0,8000,13 14 05 03 16 07 20 15 11 01 06 10 09 04 12 02 19 18 17 08
face,0,8000,16 12 11 17 02 14 07 13 20 15 06 05 18 01 10 09 19 04 08 03
wordC,0,8000,10 19 17 14 01 07 04 11 16 13 18 08 02 09 05 12 06 15 03 20
house,0,6000,04 08 01 13 02 15 07 16 03 06 20 14 17 19 11 12 09 18 10 05
emoji,0,4000,02 07 20 16 06 03 19 13 18 08 12 09 10 14 15 01 05 11 17 04
tool,1,4000,20 07 16 02 05 08 12 03 00 04 10 11 14 01 06 19 15 09 13 17
face,1,6000,12 02 08 09 15 17 10 06 18 00 16 01 07 14 05 03 20 11 13 04
tool,0,8000,06 19 09 05 03 01 16 10 15 18 20 14 08 04 11 02 07 13 12 17
face,0,6000,01 10 15 20 12 06 16 17 05 08 09 13 19 04 02 07 18 03 14 11
face,0,4000,07 18 10 04 15 01 03 17 16 14 19 09 02 20 11 13 06 08 05 12
wordEF,1,4000,16 20 02 13 03 17 18 08 15 19 04 07 11 10 06 12 09 00 14 01
body,1,6000,05 06 17 12 10 19 09 11 15 04 01 18 16 03 08 14 07 02 00 20
number,0,4000,19 07 17 01 12 03 18 02 06 14 09 04 05 16 20 11 15 08 13 10
wordC,1,6000,18 10 08 12 09 13 11 05 01 02 15 19 20 07 00 06 17 03 16 04
tool,0,4000,02 01 07 06 13 11 04 10 20 09 16 03 14 19 05 15 08 18 12 17
tool,1,6000,09 13 10 17 06 19 16 15 18 07 02 08 11 20 05 00 12 04 14 01
body,0,8000,04 02 16 01 13 12 05 19 08 15 14 17 03 09 20 11 18 07 10 06
face,1,6000,18 17 04 19 07 14 06 15 10 00 11 03 12 16 05 01 08 20 09 13
number,0,4000,08 10 19 20 17 05 12 06 09 07 14 02 01 16 13 03 04 18 15 11
body,0,4000,17 13 14 15 08 01 18 06 16 20 02 10 07 12 11 04 19 05 03 09
wordC,0,8000,11 18 08 15 02 05 16 12 14 03 06 07 17 09 19 01 04 13 10 20
tool,1,6000,16 13 15 18 10 17 00 02 09 14 03 08 05 01 12 19 04 06 20 11
