cond,hasStar,rest,stim
emoji,0,6000,06 03 15 14 02 13 05 20 10 12 16 07 08 04 11 17 18 09 19 01
number,1,6000,14 15 08 17 03 06 20 16 10 19 01 02 00 04 12 11 05 07 18 09
face,0,4000,17 02 16 05 11 07 20 03 08 18 04 19 06 01 12 09 13 15 14 10
number,0,8000,14 13 07 20 06 03 18 12 05 01 04 02 19 11 09 10 08 15 16 17
body,0,4000,17 09 01 04 05 15 19 11 20 06 08 16 03 02 07 10 18 14 12 13
body,0,4000,19 07 11 15 20 13 16 03 09 04 14 06 05 17 02 01 18 10 08 12
emoji,0,6000,15 04 20 07 02 12 08 03 16 05 09 14 17 19 01 13 11 18 10 06
body,0,4000,15 08 11 17 18 04 13 06 05 09 02 12 14 07 19 16 01 20 10 03
face,0,6000,09 07 12 02 13 05 03 16 10 06 19 14 18 01 20 17 04 15 11 08
face,0,8000,02 07 19 16 20 03 11 05 01 10 13 14 12 17 08 18 04 06 09 15
wordEF,1,8000,18 15 03 04 01 00 11 14 08 19 10 13 06 12 20 17 05 07 02 16
tool,0,4000,01 14 10 04 06 18 12 03 17 20 16 07 05 11 02 15 08 13 09 19
number,0,6000,08 02 01 06 04 15 09 05 11 17 19 20 13 16 18 10 03 14 12 07
body,1,8000,01 03 16 13 14 12 08 11 19 17 06 00 05 09 10 07 15 02 18 20
wordEF,0,6000,12 05 06 19 17 01 10 04 11 20 08 14 16 18 09 15 02 07 03 13
wordC,1,6000,12 04 06 14 11 18 05 07 09 13 20 00 15 03 02 10 08 17 19 16
number,0,8000,08 18 19 12 11 15 06 05 02 07 14 04 03 16 10 17 20 13 09 01
emoji,1,4000,19 08 09 06 16 01 00 14 02 07 05 03 11 15 10 12 17 04 18 13
emoji,0,4000,16 10 19 05 20 07 06 12 04 15 01 09 03 13 02 17 08 14 11 18
body,0,6000,06 19 13 01 14 05 02 18 03 11 08 09 17 04 20 16 12 10 15 07
house,1,6000,17 20 08 02 16 15 05 18 19 12 09 14 06 03 07 00 04 10 11 01
tool,0,4000,06 08 09 14 19 11 18 20 05 12 07 13 17 16 15 03 02 10 04 01
wordEF,0,8000,11 17 16 12 01 07 03 14 06 04 09 02 08 19 13 20 18 05 10 15
wordC,0,6000,09 14 13 16 05 11 04 15 08 01 06 18 03 12 17 19 07 20 02 10
tool,1,6000,10 19 13 12 01 07 14 00 03 02 08 05 15 16 04 06 09 18 20 11
wordEF,0,8000,04 03 17 09 07 01 14 02 10 16 08 20 12 18 15 05 06 19 13 11
emoji,0,8000,19 10 05 09 07 16 15 04 14 12 20 06 11 13 01 03 18 08 02 17
wordEF,1,8000,05 18 07 09 06 01 15 10 11 20 12 04 00 03 08 02 19 17 14 13
face,1,4000,12 18 06 09 07 05 11 19 17 10 01 14 08 04 00 15 16 03 02 13
wordC,1,6000,14 08 04 17 19 02 18 16 20 06 01 11 12 10 05 09 13 15 00 03
body,0,6000,05 15 13 14 04 01 17 18 10 03 06 02 12 11 07 20 19 16 08 09
house,0,4000,10 04 09 12 19 11 14 07 18 17 01 20 13 02 16 06 03 08 05 15
house,1,4000,18 13 19 06 15 00 20 12 08 14 01 11 02 04 16 03 17 10 09 05
tool,0,4000,16 08 20 03 18 05 15 13 09 04 02 12 14 10 06 01 19 17 11 07
tool,0,4000,02 08 07 16 11 12 14 05 01 13 20 15 10 17 04 18 06 09 03 19
wordC,1,6000,18 09 15 19 05 10 11 13 01 04 00 16 20 06 03 17 02 12 14 08
house,0,4000,17 02 01 08 06 03 19 11 05 07 18 15 12 10 04 14 13 09 16 20
tool,1,4000,11 14 16 10 12 06 08 07 04 05 15 01 18 09 03 00 19 20 17 13
face,1,4000,05 02 04 01 16 17 14 15 00 09 20 18 11 07 08 06 10 12 13 19
face,0,4000,08 12 11 17 14 04 02 10 07 01 15 18 16 19 06 03 05 13 09 20
house,0,8000,08 15 09 18 14 06 03 04 20 10 11 02 05 13 19 01 07 16 17 12
wordC,0,6000,12 05 13 10 07 14 16 19 01 02 06 20 04 08 11 17 18 09 15 03
wordC,0,8000,17 04 02 12 14 16 18 05 10 03 07 09 06 08 13 15 11 01 19 20
number,1,6000,12 17 13 03 07 04 10 08 15 00 20 11 18 05 16 06 09 14 19 02
number,0,4000,06 15 03 18 10 20 17 19 09 14 02 04 16 08 01 11 07 13 05 12
house,0,6000,09 12 14 11 08 13 06 19 02 16 17 04 10 18 15 03 20 07 01 05
emoji,1,8000,15 06 16 17 09 01 05 20 00 04 18 11 13 07 12 14 03 08 10 02
wordEF,0,6000,19 11 08 09 01 06 05 18 15 10 07 12 16 20 17 13 03 02 14 04
