cond,hasStar,rest,stim
emoji,0,8000,19 02 06 20 11 10 07 14 01 05 04 09 17 08 15 12 16 18 13 03
wordEF,0,6000,17 03 09 06 02 11 15 05 07 19 12 08 10 18 01 20 14 13 04 16
emoji,0,6000,19 10 17 11 01 04 08 15 14 05 07 06 12 18 03 02 20 13 16 09
wordEF,0,6000,07 11 16 08 01 05 18 17 10 09 20 15 06 13 02 03 04 19 14 12
wordC,1,4000,10 06 19 02 20 05 03 07 01 18 15 17 04 12 13 11 09 16 08 00
face,0,6000,05 15 09 16 07 12 20 01 19 17 18 14 06 13 10 03 08 11 04 02
face,1,4000,20 17 19 08 06 02 00 05 18 15 01 12 13 11 04 07 03 09 16 14
body,0,8000,08 14 02 19 06 18 07 01 03 20 11 17 09 10 05 13 15 04 16 12
number,1,6000,07 17 13 15 14 01 00 10 09 03 20 19 18 02 16 08 06 11 12 04
wordEF,1,8000,04 10 03 20 15 19 07 09 00 02 11 14 08 01 12 06 13 18 16 05
tool,1,6000,10 03 05 14 12 06 00 08 04 01 20 16 07 17 02 11 18 15 19 13
wordC,0,4000,14 08 06 04 16 20 18 10 01 19 09 05 11 12 07 13 02 03 15 17
tool,1,6000,09 05 08 15 03 20 01 11 07 14 12 00 18 04 19 02 10 17 13 16
emoji,0,6000,17 03 01 07 02 09 06 12 19 08 04 11 13 20 15 10 16 14 18 05
body,0,8000,17 02 15 01 03 07 11 20 19 12 14 13 06 09 10 16 04 18 05 08
house,0,8000,07 20 09 02 18 06 10 13 04 15 12 16 14 17 05 01 03 11 19 08
house,0,8000,18 03 01 09 08 20 11 19 12 06 16 17 07 02 05 15 14 13 04 10
number,1,4000,01 10 11 05 06 03 09 16 17 20 04 12 13 14 07 08 02 00 18 19
emoji,0,6000,11 20 05 13 01 07 10 08 15 14 18 17 04 12 03 19 06 02 09 16
tool,0,4000,17 16 04 01 20 15 09 12 06 14 19 08 07 05 11 03 18 02 13 10
wordEF,1,4000,04 05 09 10 16 03 18 20 17 15 13 00 12 08 14 06 11 02 07 19
house,1,6000,04 15 07 10 13 19 14 09 11 00 16 01 17 18 20 03 06 02 05 08
number,1,4000,08 07 05 11 13 14 20 06 00 02 01 19 18 16 17 04 12 03 15 10
house,0,8000,10 11 05 03 16 17 04 12 14 19 15 09 01 07 02 08 13 18 20 06
tool,0,8000,18 13 04 12 05 09 08 17 14 03 16 10 02 11 01 19 20 06 07 15
body,0,4000,19 11 16 07 12 14 20 10 08 18 15 04 01 06 13 02 03 05 17 09
face,0,4000,14 05 10 08 09 16 02 01 19 06 18 12 07 17 04 15 03 20 13 11
house,0,4000,04 09 05 12 03 07 02 14 18 19 10 01 11 20 16 08 06 17 15 13
house,0,6000,20 01 02 10 07 16 09 18 13 04 14 05 15 19 11 12 17 03 08 06
emoji,1,6000,14 06 17 07 03 19 15 00 18 04 01 20 11 05 09 16 02 13 08 10
number,1,4000,16 06 18 14 03 13 10 15 01 11 04 08 05 12 07 19 02 00 20 09
body,0,6000,04 18 13 17 03 02 14 05 20 08 16 12 09 15 06 01 11 10 07 19
wordC,1,4000,09 04 16 07 17 03 20 02 11 12 13 05 00 14 10 01 06 08 15 18
face,0,4000,13 09 11 17 10 08 06 04 02 15 18 16 01 03 12 14 07 19 05 20
face,1,8000,11 09 02 20 13 15 10 18 17 01 14 08 19 12 07 16 04 00 06 03
face,0,8000,11 06 14 17 10 13 03 01 20 05 18 04 19 02 07 16 15 09 08 12
wordC,0,4000,12 03 20 17 13 08 16 11 01 05 02 18 07 04 15 10 06 19 09 14
wordC,0,8000,08 15 16 19 05 01 06 09 11 03 18 14 07 20 12 02 10 04 13 17
tool,0,6000,18 09 02 11 01 16 20 14 15 04 13 12 03 05 10 08 06 19 17 07
number,0,6000,18 12 19 01 14 09 17 13 10 03 06 11 07 16 02 20 05 08 15 04
body,0,4000,11 01 08 14 03 12 17 10 09 19 18 07 02 06 05 04 15 16 13 20
wordEF,1,8000,09 08 03 05 11 14 02 17 06 01 12 19 00 18 16 13 20 10 04 15
wordC,1,4000,15 05 10 20 04 00 03 14 07 09 16 06 11 18 17 01 02 13 19 08
tool,0,4000,15 01 12 09 07 04 10 19 18 13 11 20 16 17 08 05 02 14 06 03
wordEF,0,6000,10 05 19 03 08 13 01 12 17 16 02 11 07 18 14 09 15 06 04 20
body,0,4000,04 01 12 11 16 15 10 17 20 19 02 03 09 18 14 06 07 05 13 08
emoji,0,6000,07 06 13 08 03 04 12 15 10 16 18 17 11 02 20 19 09 05 01 14
number,0,6000,17 01 13 20 06 16 04 19 10 14 02 09 03 18 11 07 15 12 08 05
