cond,hasStar,rest,stim
emoji,1,6000,10 11 16 20 15 09 14 08 06 17 12 01 00 04 18 02 05 13 07 03
house,0,6000,07 15 16 19 10 03 12 13 01 08 11 02 04 06 17 18 05 14 09 20
tool,0,6000,02 03 05 19 12 16 13 15 14 10 04 20 07 01 08 06 11 09 17 18
wordC,1,4000,11 14 19 13 07 10 01 04 05 03 00 17 12 02 06 20 15 18 09 08
tool,0,8000,07 09 13 12 17 02 20 10 06 03 01 18 11 15 14 05 08 19 16 04
body,0,4000,13 08 09 10 07 20 11 14 17 19 03 01 16 04 15 05 02 06 18 12
number,1,4000,08 11 04 14 09 10 00 02 19 18 20 06 12 01 05 16 03 07 13 17
house,0,4000,11 14 04 01 05 19 06 10 18 02 13 16 07 17 09 08 15 20 12 03
house,1,4000,05 17 09 10 04 02 00 12 03 08 11 19 13 14 20 15 06 18 01 16
house,0,8000,02 12 06 08 20 11 13 15 03 19 17 04 18 01 05 09 07 10 16 14
body,0,4000,10 12 11 08 13 07 18 04 09 17 19 15 16 01 03 20 05 02 06 14
emoji,0,6000,07 18 04 16 17 03 10 19 09 01 08 06 02 15 14 12 05 20 13 11
body,0,6000,04 12 19 13 09 02 05 08 06 14 20 01 17 10 03 11 16 18 15 07
wordC,0,4000,08 03 04 10 12 11 05 13 19 18 20 02 14 07 09 17 01 16 06 15
tool,1,6000,08 06 13 17 15 02 18 00 14 09 05 07 20 10 03 01 04 19 12 16
tool,0,8000,03 07 12 19 13 01 05 14 04 09 15 17 02 20 10 16 18 11 08 06
wordC,0,6000,07 06 04 18 11 16 01 10 09 08 03 12 20 14 02 19 15 05 13 17
face,1,6000,12 11 16 04 18 08 05 07 00 14 02 17 03 20 19 13 06 01 10 09
wordEF,0,4000,04 07 01 09 11 03 17 05 06 14 13 12 02 19 20 10 16 08 15 18
face,0,6000,16 19 14 01 20 17 06 05 12 15 08 10 09 18 11 02 13 03 04 07
house,0,4000,08 01 12 05 06 15 04 13 16 07 14 11 18 10 02 03 19 20 09 17
body,1,8000,03 10 01 15 06 08 04 02 05 09 11 12 14 13 07 17 19 00 16 20
emoji,1,8000,08 17 19 18 09 20 02 01 12 10 05 07 00 14 04 06 11 13 03 16
wordC,1,4000,02 15 10 08 06 13 12 01 04 11 16 00 14 19 05 18 03 20 07 09
face,0,8000,13 05 16 10 08 20 01 19 14 18 09 07 04 03 17 11 12 15 06 02
emoji,1,4000,14 04 17 15 12 03 16 08 19 05 02 01 10 11 09 18 00 20 13 07
number,1,6000,18 15 04 12 14 02 00 20 10 11 01 06 05 09 08 03 13 19 17 16
wordC,1,8000,10 02 16 17 18 12 05 08 14 06 11 01 04 09 07 00 19 15 20 03
face,0,6000,12 14 13 17 06 19 08 16 18 04 15 03 01 10 20 07 09 05 02 11
wordEF,0,8000,16 05 07 20 08 06 14 15 10 02 19 11 01 12 03 13 17 09 04 18
wordEF,0,6000,05 09 07 18 12 14 16 10 17 13 03 04 08 06 02 19 15 01 20 11
tool,1,8000,15 09 12 18 01 19 20 06 03 04 11 00 13 16 08 05 07 10 14 02
face,1,6000,06 05 18 10 11 20 04 14 09 01 19 17 03 07 08 13 15 16 00 02
body,0,6000,05 12 20 07 10 18 11 01 19 17 03 09 15 04 06 02 14 08 16 13
body,0,4000,06 18 12 13 04 10 16 11 02 20 07 05 19 17 03 08 01 15 14 09
number,0,4000,01 16 03 05 09 19 06 07 20 02 10 13 08 18 15 12 11 17 04 14
number,0,4000,01 15 10 04 17 18 03 16 06 13 07 02 11 08 19 12 09 20 05 14
number,0,8000,09 10 12 14 13 18 19 02 20 06 04 15 16 01 05 07 11 03 17 08
wordEF,0,8000,20 13 09 16 10 18 17 03 07 14 15 11 12 08 02 01 19 05 04 06
face,0,6000,03 02 14 01 11 10 07 06 09 13 19 04 12 08 17 16 18 05 15 20
wordEF,1,6000,03 16 18 11 02 04 01 14 13 06 20 00 10 05 19 15 07 12 09 08
tool,0,4000,01 03 12 07 11 04 08 17 06 13 10 16 20 09 02 19 15 14 05 18
emoji,0,4000,01 02 11 12 19 18 08 17 04 14 15 05 10 09 16 07 03 13 20 06
number,1,4000,18 08 09 20 17 14 07 11 13 00 02 06 16 15 10 12 04 01 03 19
wordC,0,8000,19 06 18 17 12 04 05 01 07 10 03 08 20 02 09 13 14 16 11 15
emoji,0,4000,04 19 16 01 12 11 06 18 17 09 05 13 03 14 07 15 02 10 08 20
house,0,6000,10 12 11 17 02 08 18 19 13 06 15 09 16 05 20 14 01 07 03 04
wordEF,0,6000,18 01 05 06 17 15 19 20 03 12 14 09 16 04 13 07 10 11 02 08
