cond,hasStar,rest,stim
wordEF,0,6000,18 14 05 07 10 17 15 02 11 12 06 19 03 09 01 04 13 16 08 20
wordC,1,6000,10 08 19 12 18 03 04 01 05 13 20 00 14 07 11 02 17 15 09 16
body,0,6000,07 05 20 19 04 02 16 13 11 06 03 18 10 15 17 14 12 01 09 08
house,0,8000,03 07 05 10 20 02 12 15 06 17 01 16 13 11 09 18 19 04 14 08
house,1,6000,12 06 07 14 19 00 16 11 02 09 03 05 20 13 01 15 04 18 10 08
house,0,8000,01 04 12 11 14 03 10 06 16 17 02 08 13 19 15 20 09 07 05 18
number,0,4000,16 01 08 14 20 12 03 04 11 15 10 13 06 18 05 17 07 19 02 09
wordEF,0,4000,03 14 02 13 07 20 05 04 15 12 18 10 01 08 16 06 17 09 11 19
face,0,4000,05 14 03 15 09 16 08 11 13 04 01 18 07 10 20 12 06 19 17 02
wordC,0,4000,01 02 18 07 17 05 20 14 04 16 09 19 10 03 08 13 11 15 06 12
wordC,0,4000,01 15 14 04 09 10 12 20 06 18 07 05 02 17 13 16 08 03 19 11
emoji,0,6000,18 12 11 13 15 17 10 07 01 06 02 19 16 04 09 05 08 03 20 14
tool,1,4000,17 20 09 03 14 15 07 05 04 02 01 06 18 08 11 10 12 13 00 19
tool,1,6000,02 11 13 05 17 19 03 15 09 14 20 00 04 01 07 18 12 08 10 06
body,0,6000,04 10 14 19 20 07 08 13 17 01 02 09 06 11 03 15 12 05 18 16
wordEF,0,6000,02 11 18 16 10 15 17 09 12 06 01 05 07 14 04 20 08 13 19 03
emoji,0,8000,20 11 19 15 14 18 08 10 05 09 17 06 04 16 07 02 12 13 01 03
body,1,8000,03 05 20 09 14 07 12 18 19 13 04 15 17 06 16 08 11 00 01 10
face,0,6000,17 04 13 16 11 10 07 09 18 02 05 15 12 20 19 06 08 03 14 01
wordC,0,6000,05 11 04 19 02 12 14 17 01 09 13 03 08 06 16 20 18 07 10 15
wordC,1,8000,19 14 01 02 06 08 09 03 05 20 04 13 07 17 15 00 12 10 18 11
emoji,0,4000,01 05 10 03 20 09 16 19 07 04 06 15 12 13 11 18 14 02 08 17
tool,1,8000,09 06 10 04 14 18 15 11 20 16 13 12 19 00 01 02 07 05 17 08
body,1,4000,03 09 14 07 01 02 12 15 06 08 11 00 18 04 20 05 19 10 17 16
face,1,4000,16 04 05 14 17 10 00 13 19 11 06 18 07 20 15 09 02 01 12 03
house,1,6000,07 17 09 12 11 01 13 10 20 06 19 00 15 08 05 03 18 16 02 04
wordC,1,6000,11 18 07 05 15 10 19 02 13 03 20 12 14 00 08 16 04 01 17 06
number,1,4000,11 09 04 16 01 00 18 08 05 19 03 10 02 14 17 13 20 06 07 12
number,0,8000,05 13 20 02 01 03 15 14 18 17 06 07 12 08 10 16 09 19 04 11
house,0,6000,18 08 15 05 03 02 13 06 20 14 12 11 01 17 10 16 04 19 07 09
wordEF,0,4000,12 10 15 05 14 07 01 06 02 09 08 20 13 17 18 19 16 03 04 11
emoji,0,4000,06 03 02 05 04 07 13 15 19 12 01 14 17 10 20 09 08 11 16 18
number,0,4000,15 19 08 03 10 01 05 14 18 06 07 13 11 20 17 09 16 04 02 12
tool,0,8000,01 19 17 14 09 20 08 11 15 12 07 02 13 03 18 06 16 10 05 04
number,1,4000,15 03 05 01 02 16 08 11 09 06 17 14 19 20 04 07 13 12 00 18
face,1,4000,18 19 10 11 13 16 02 05 04 06 15 08 03 12 01 17 14 00 09 07
emoji,0,4000,01 14 07 10 03 17 13 08 16 15 12 06 04 02 11 09 18 05 20 19
face,0,8000,08 19 02 04 10 17 05 09 03 15 13 01 14 16 20 07 06 18 11 12
emoji,0,8000,06 04 12 03 20 11 19 14 13 10 16 05 02 15 08 18 07 01 09 17
tool,1,4000,09 20 10 15 08 06 18 13 00 16 02 19 01 04 17 12 14 11 05 07
tool,0,6000,20 11 03 15 06 13 10 05 08 02 19 16 01 04 12 09 14 07 18 17
house,0,8000,07 20 16 06 19 05 04 09 18 12 02 11 13 17 01 15 08 14 10 03
wordEF,0,8000,04 12 09 17 08 07 05 10 02 19 01 03 16 14 18 13 20 11 15 06
number,0,6000,01 05 12 08 03 14 17 15 20 13 16 07 06 02 11 18 09 04 19 10
body,1,4000,15 03 16 17 05 18 04 13 11 02 12 14 19 20 07 00 10 08 06 09
body,0,6000,13 20 18 12 07 04 17 01 08 02 05 19 03 15 11 16 14 09 10 06
face,0,6000,11 14 18 01 07 04 02 10 09 06 05 08 20 19 13 12 15 03 16 17
wordEF,0,6000,14 08 07 12 09 17 19 15 03 04 16 10 18 06 01 02 11 05 13 20
