Word,Lemma,prs,freq,n_morphemes,Length,Lemma_Zipf_Frequency,Zipf_Frequency
galon,galon,"(0, 1, 0)",3.17,1,5,2.88,2.88
galet,galet,"(0, 1, 0)",1.19,1,5,2.85,2.85
gnome,gnome,"(0, 1, 0)",2.94999999999999,1,5,3.1,3.1
gnôle,gnôle,"(0, 1, 0)",3.24,1,5,2.09,2.09
gnole,gnole,"(0, 1, 0)",0.55,1,5,1.81,1.81
gland,gland,"(0, 1, 0)",2.95,1,5,3.43,3.43
givre,givre,"(0, 1, 0)",0.32,1,5,2.76,2.76
gitan,gitan,"(0, 1, 0)",8.69,1,5,2.97,2.97
giron,giron,"(0, 1, 0)",0.39,1,5,3.21,3.21
gigot,gigot,"(0, 1, 0)",1.41,1,5,2.78,2.78
gibet,gibet,"(0, 1, 0)",1.09,1,5,2.57,2.57
geôle,geôle,"(0, 1, 0)",0.09,1,5,2.46,2.46
turne,turne,"(0, 1, 0)",0.56,1,5,1.63,1.63
tulle,tulle,"(0, 1, 0)",0.29,1,5,3.3,3.3
tuile,tuile,"(0, 1, 0)",2.7,1,5,3.07,3.07
catch,catch,"(0, 1, 0)",2.47,1,5,3.45,3.45
carpe,carpe,"(0, 1, 0)",2.87,1,5,3.3,3.3
magne,magner,"(0, 1, 0)",5.72,1,5,1.82,3.09
loyal,loyal,"(0, 1, 0)",10.76,1,5,3.49,3.49
livra,livrer,"(0, 1, 0)",165.909999999999,1,5,4.26,2.71
lissa,lisser,"(0, 1, 0)",4.38,1,5,3.1,2.5
lires,lires,"(0, 1, 0)",18.98,1,5,2.92,2.92
liait,lier,"(0, 1, 0)",35.51,1,5,3.74,2.66
capot,capot,"(0, 1, 0)",6.07,1,5,3.48,3.48
canot,canot,"(0, 1, 0)",4.58,1,5,3.41,3.41
canoë,canoë,"(0, 1, 0)",1.73,1,5,3.31,3.31
canif,canif,"(0, 1, 0)",0.91,1,5,2.66,2.66
tollé,tollé,"(0, 1, 0)",0.19,1,5,3.11,3.11
toast,toast,"(0, 1, 0)",16.29,1,5,3.05,3.05
tripe,tripe,"(0, 1, 0)",8.75,1,5,2.3,2.3
trapu,trapu,"(0, 1, 0)",0.42,1,5,2.67,2.67
tract,tract,"(0, 1, 0)",3.67,1,5,3.28,3.28
gonds,gonds,"(0, 1, 0)",0.87,1,5,2.84,2.84
godet,godet,"(0, 1, 0)",0.329999999999999,1,5,2.8,2.8
gnons,gnons,"(0, 1, 0)",0.59,1,5,1.96,1.96
thune,thune,"(0, 1, 0)",3.52,1,5,3.32,3.32
terne,terne,"(0, 1, 0)",2.0,1,5,3.25,3.25
ténor,ténor,"(0, 1, 0)",1.01,1,5,3.27,3.27
tempe,tempe,"(0, 1, 0)",3.38,1,5,3.21,3.21
télex,télex,"(0, 1, 0)",1.18,1,5,2.41,2.41
guêpe,guêpe,"(0, 1, 0)",3.37,1,5,3.04,3.04
groin,groin,"(0, 1, 0)",0.32,1,5,2.31,2.31
grief,grief,"(0, 1, 0)",0.77,1,5,3.08,3.08
graal,graal,"(0, 1, 0)",0.04,1,5,3.44,3.44
torve,torve,"(0, 1, 0)",0.02,1,5,1.77,1.77
candi,candi,"(0, 1, 0)",0.24,1,5,2.52,2.52
cahot,cahot,"(0, 1, 0)",0.08,1,5,1.72,1.72
cabri,cabri,"(0, 1, 0)",0.07,1,5,2.43,2.43
cabot,cabot,"(0, 1, 0)",1.45,1,5,2.86,2.86
cabas,cabas,"(0, 1, 0)",0.14,1,5,2.55,2.55
caban,cabane,"(0, 1, 0)",15.5,1,5,3.8,2.16
monta,monter,"(0, 1, 0)",294.33,1,5,4.7,3.11
moisi,moisir,"(0, 1, 0)",3.84,1,5,2.42,2.97
mites,mites,"(0, 1, 0)",0.82,1,5,2.71,2.71
meure,mourir,"(0, 1, 0)",426.26,1,5,4.75,3.23
tacot,tacot,"(0, 1, 0)",1.25,1,5,2.16,2.16
harpe,harpe,"(0, 1, 0)",1.14,1,5,3.34,3.34
harki,harki,"(0, 1, 0)",0.0,1,5,2.15,2.15
harem,harem,"(0, 1, 0)",1.6,1,5,3.02,3.02
hamac,hamac,"(0, 1, 0)",1.63,1,5,2.87,2.87
gueux,gueux,"(0, 1, 0)",2.14,1,5,3.2,3.2
tiède,tiède,"(0, 1, 0)",3.85,1,5,3.44,3.44
tibia,tibia,"(0, 1, 0)",2.32,1,5,3.21,3.21
meule,meule,"(0, 1, 0)",1.42,1,5,3.04,3.04
massa,masser,"(0, 1, 0)",21.7799999999999,1,5,3.22,3.19
marré,marrer,"(0, 1, 0)",8.83,1,5,3.49,2.66
maqué,maquer,"(0, 1, 0)",0.07,1,5,1.56,1.7
bulbe,bulbe,"(0, 1, 0)",0.31,1,5,3.06,3.06
bribe,bribe,"(0, 1, 0)",0.88,1,5,2.09,2.09
boyau,boyau,"(0, 1, 0)",0.19,1,5,2.83,2.83
bouse,bouse,"(0, 1, 0)",1.93,1,5,2.98,2.98
bouée,bouée,"(0, 1, 0)",1.3,1,5,3.2,3.2
houle,houle,"(0, 1, 0)",0.46,1,5,3.19,3.19
hotte,hotte,"(0, 1, 0)",1.0,1,5,2.83,2.83
horde,horde,"(0, 1, 0)",2.95,1,5,3.45,3.45
hibou,hibou,"(0, 1, 0)",4.08,1,5,3.23,3.23
heurt,heurt,"(0, 1, 0)",0.49,1,5,2.66,2.66
hêtre,hêtre,"(0, 1, 0)",0.649999999999999,1,5,3.07,3.07
herse,herse,"(0, 1, 0)",0.26,1,5,2.61,2.61
héron,héron,"(0, 1, 0)",0.64,1,5,2.92,2.92
tarin,tarin,"(0, 1, 0)",0.1,1,5,2.25,2.25
tarée,taré,"(0, 1, 0)",7.04,1,5,3.5,3.06
tanin,tanin,"(0, 1, 0)",0.05,1,5,2.39,2.39
tamis,tamis,"(0, 1, 0)",0.53,1,5,2.87,2.87
talus,talus,"(0, 1, 0)",0.69,1,5,3.16,3.16
sushi,sushi,"(0, 1, 0)",2.03,1,5,3.3,3.3
suées,suer,"(0, 1, 0)",4.8,1,5,3.07,1.76
suave,suave,"(0, 1, 0)",1.10999999999999,1,5,2.93,2.93
stups,stups,"(0, 1, 0)",2.34,1,5,2.8,2.8
sténo,sténo,"(0, 1, 0)",0.8,1,5,2.01,2.01
stèle,stèle,"(0, 1, 0)",0.35,1,5,3.17,3.17
indic,indiquer,"(0, 1, 0)",39.77,1,5,4.14,2.47
imper,imper,"(0, 1, 0)",1.95,1,5,2.43,2.43
hyène,hyène,"(0, 1, 0)",2.37,1,5,2.85,2.85
hutte,hutte,"(0, 1, 0)",3.9,1,5,2.96,2.96
humus,humus,"(0, 1, 0)",0.32,1,5,2.88,2.88
spray,spray,"(0, 1, 0)",2.65,1,5,3.22,3.22
soute,soute,"(0, 1, 0)",2.62,1,5,3.15,3.15
souri,sourire,"(0, 1, 0)",120.6,1,5,4.68,3.34
sosie,sosie,"(0, 1, 0)",1.54,1,5,3.18,3.18
sorts,sorts,"(0, 1, 0)",1.88,1,5,3.31,3.31
solex,solex,"(0, 1, 0)",0.25,1,5,2.34,2.34
joins,joindre,"(0, 1, 0)",53.95,1,5,4.22,3.19
jeton,jeton,"(0, 1, 0)",2.88,1,5,2.97,2.97
javel,javel,"(0, 1, 0)",1.33,1,5,3.24,3.24
jarre,jarre,"(0, 1, 0)",1.25,1,5,3.08,3.08
jalon,jalon,"(0, 1, 0)",0.17,1,5,2.71,2.71
jabot,jabot,"(0, 1, 0)",0.15,1,5,2.38,2.38
niais,niais,"(0, 1, 0)",2.07,1,5,3.24,3.24
navré,navrer,"(0, 1, 0)",26.85,1,5,1.02,3.16
muait,muer,"(0, 1, 0)",0.8,1,5,2.66,1.44
bocal,bocal,"(0, 1, 0)",3.83,1,5,3.27,3.27
blême,blême,"(0, 1, 0)",1.47,1,5,2.59,2.59
bison,bison,"(0, 1, 0)",2.65,1,5,3.19,3.19
pensa,penser,"(0, 1, 0)",1524.84,1,5,5.08,3.0
paume,paume,"(0, 1, 0)",3.54,1,5,3.44,3.44
pâtir,pâtir,"(0, 1, 0)",0.56,1,5,2.83,2.83
parla,parler,"(0, 1, 0)",1782.38,1,5,5.52,3.14
panse,panse,"(0, 1, 0)",2.18,1,5,2.88,2.88
sioux,sioux,"(0, 1, 0)",0.43,1,5,2.97,2.97
sinus,sinus,"(0, 1, 0)",1.3,1,5,3.14,3.14
silex,silex,"(0, 1, 0)",0.33,1,5,3.3,3.3
sigle,sigle,"(0, 1, 0)",0.56,1,5,3.19,3.19
serpe,serpe,"(0, 1, 0)",0.01,1,5,2.27,2.27
kiwis,kiwis,"(0, 1, 0)",0.0,1,5,2.72,2.72
judas,juda,"(0, 1, 0)",1.28,1,5,3.12,3.43
joyau,joyau,"(0, 1, 0)",3.6,1,5,3.24,3.24
joute,joute,"(0, 1, 0)",0.97,1,5,3.0,3.0
squat,squat,"(0, 1, 0)",1.2,1,5,3.21,3.21
séant,séant,"(0, 1, 0)",0.07,1,5,2.21,2.21
scoop,scoop,"(0, 1, 0)",5.12,1,5,3.49,3.49
sbire,sbire,"(0, 1, 0)",1.35,1,5,2.44,2.44
sauna,sauna,"(0, 1, 0)",3.45,1,5,3.24,3.24
saule,saule,"(0, 1, 0)",1.9,1,5,3.03,3.03
lasso,lasso,"(0, 1, 0)",0.94,1,5,2.7,2.7
larve,larve,"(0, 1, 0)",3.53,1,5,3.25,3.25
lapon,lapon,"(0, 1, 0)",3.54,1,5,1.95,1.95
laïus,laïus,"(0, 1, 0)",1.78,1,5,2.5,2.5
lagon,lagon,"(0, 1, 0)",0.71,1,5,3.04,3.04
slave,slave,"(0, 1, 0)",0.23,1,5,3.42,3.42
skate,skate,"(0, 1, 0)",2.14,1,5,3.39,3.39
satin,satin,"(0, 1, 0)",2.65,1,5,3.25,3.25
saoul,saoul,"(0, 1, 0)",20.05,1,5,3.49,3.49
samba,samba,"(0, 1, 0)",2.91,1,5,3.37,3.37
salve,salve,"(0, 1, 0)",1.69,1,5,3.14,3.14
salto,salto,"(0, 1, 0)",0.08,1,5,2.82,2.82
salsa,salsa,"(0, 1, 0)",1.43,1,5,3.24,3.24
sabot,sabot,"(0, 1, 0)",4.95,1,5,3.1,3.1
limon,limon,"(0, 1, 0)",0.53,1,5,2.8,2.8
lilas,lilas,"(0, 1, 0)",2.44,1,5,3.3,3.3
lieue,lieue,"(0, 1, 0)",1.93,1,5,2.61,2.61
liane,liane,"(0, 1, 0)",0.77,1,5,2.92,2.92
lèpre,lèpre,"(0, 1, 0)",1.4,1,5,2.89,2.89
palpa,palper,"(0, 1, 0)",1.33999999999999,1,5,2.68,1.47
ovule,ovule,"(0, 1, 0)",0.69,1,5,2.91,2.91
ouvré,ouvrer,"(0, 1, 0)",0.06,1,5,2.13,2.48
outré,outrer,"(0, 1, 0)",0.5,1,5,1.9,3.16
bille,bille,"(0, 1, 0)",5.2,1,5,3.37,3.37
bigot,bigot,"(0, 1, 0)",0.27,1,5,3.06,3.06
bidet,bidet,"(0, 1, 0)",0.69,1,5,2.8,2.8
berge,berge,"(0, 1, 0)",2.77,1,5,3.12,3.12
béret,béret,"(0, 1, 0)",1.5,1,5,3.07,3.07
benne,benne,"(0, 1, 0)",2.39,1,5,3.12,3.12
benêt,benêt,"(0, 1, 0)",1.42,1,5,2.53,2.53
pinte,pinte,"(0, 1, 0)",1.01,1,5,3.07,3.07
pillé,piller,"(0, 1, 0)",4.06999999999999,1,5,3.36,3.16
piger,piger,"(0, 1, 0)",16.39,1,5,3.0,3.0
mages,mage,"(0, 1, 0)",1.04,1,5,3.31,3.28
macho,macho,"(0, 1, 0)",3.69,1,5,3.17,3.17
ruche,ruche,"(0, 1, 0)",3.57,1,5,3.48,3.48
rubis,rubis,"(0, 1, 0)",3.08,1,5,3.36,3.36
rotin,rotin,"(0, 1, 0)",0.13,1,5,2.48,2.48
ronce,ronce,"(0, 1, 0)",1.08999999999999,1,5,2.53,2.53
roide,roide,"(0, 1, 0)",0.04,1,5,2.07,2.07
rodéo,rodéo,"(0, 1, 0)",1.92,1,5,2.97,2.97
rital,rital,"(0, 1, 0)",2.52,1,5,2.32,2.32
lubie,lubie,"(0, 1, 0)",2.41,1,5,2.77,2.77
loque,loque,"(0, 1, 0)",2.2,1,5,2.7,2.7
ravin,ravin,"(0, 1, 0)",4.93,1,5,3.35,3.35
ranch,ranch,"(0, 1, 0)",6.95,1,5,3.31,3.31
rance,rance,"(0, 1, 0)",1.19,1,5,3.26,3.26
ripou,ripou,"(0, 1, 0)",2.2,1,5,2.19,2.19
rétif,rétif,"(0, 1, 0)",0.18,1,5,2.35,2.35
répit,répit,"(0, 1, 0)",3.86,1,5,3.47,3.47
rênes,rênes,"(0, 1, 0)",2.21,1,5,3.41,3.41
régal,régal,"(0, 1, 0)",2.18,1,5,3.36,3.36
mauve,mauve,"(0, 1, 0)",0.99,1,5,3.24,3.24
matou,matou,"(0, 1, 0)",1.04,1,5,2.71,2.71
malle,malle,"(0, 1, 0)",7.96,1,5,3.38,3.38
maint,maint,"(0, 1, 0)",3.83,1,5,2.29,2.29
magot,magot,"(0, 1, 0)",2.24,1,5,2.76,2.76
magma,magma,"(0, 1, 0)",0.33,1,5,3.06,3.06
piété,piété,"(0, 1, 0)",1.48,1,5,3.33,3.33
pétri,pétrir,"(0, 1, 0)",1.53,1,5,2.42,2.8
perça,percer,"(0, 1, 0)",16.32,1,5,3.83,1.94
ranci,rancir,"(0, 1, 0)",0.03,1,5,1.38,1.36
rampa,ramper,"(0, 1, 0)",15.3,1,5,2.96,1.91
rafle,rafler,"(0, 1, 0)",2.09,1,5,2.81,3.16
racla,racler,"(0, 1, 0)",7.77,1,5,2.58,1.73
prêta,prêta,"(0, 1, 0)",0.21,1,5,2.56,2.56
beige,beige,"(0, 1, 0)",1.3,1,5,3.38,3.38
bayou,bayou,"(0, 1, 0)",0.76,1,5,2.84,2.84
miche,miche,"(0, 1, 0)",2.2,1,5,2.57,2.57
miaou,miaou,"(0, 1, 0)",0.45,1,5,2.67,2.67
métis,métis,"(0, 1, 0)",2.69,1,5,3.37,3.37
merle,merle,"(0, 1, 0)",2.25,1,5,3.23,3.23
menue,menu,"(0, 1, 0)",13.4899999999999,1,5,4.2,2.58
melon,melon,"(0, 1, 0)",7.10999999999999,1,5,3.47,3.47
mégot,mégot,"(0, 1, 0)",2.66,1,5,2.81,2.81
mayas,mayas,"(0, 1, 0)",0.13,1,5,2.91,2.91
rêche,rêche,"(0, 1, 0)",0.51,1,5,2.22,2.22
recel,recel,"(0, 1, 0)",0.77,1,5,3.11,3.11
rébus,rébus,"(0, 1, 0)",0.1,1,5,2.69,2.69
prude,prude,"(0, 1, 0)",0.81,1,5,2.66,2.66
proue,proue,"(0, 1, 0)",1.3,1,5,3.31,3.31
prolo,prolo,"(0, 1, 0)",0.899999999999999,1,5,2.29,2.29
préau,préau,"(0, 1, 0)",0.1,1,5,2.71,2.71
radis,radis,"(0, 1, 0)",1.81,1,5,3.06,3.06
radin,radin,"(0, 1, 0)",4.52999999999999,1,5,3.07,3.07
râble,râble,"(0, 1, 0)",0.01,1,5,1.72,1.72
quota,quota,"(0, 1, 0)",2.12,1,5,3.42,3.42
purin,purin,"(0, 1, 0)",0.38,1,5,2.67,2.67
moite,moite,"(0, 1, 0)",1.98,1,5,2.81,2.81
mitre,mitre,"(0, 1, 0)",0.26,1,5,2.78,2.78
minus,minus,"(0, 1, 0)",8.35,1,5,2.99,2.99
minou,minou,"(0, 1, 0)",6.46,1,5,3.13,3.13
minet,minet,"(0, 1, 0)",7.09,1,5,2.88,2.88
mufle,mufle,"(0, 1, 0)",1.77999999999999,1,5,2.36,2.36
motus,motus,"(0, 1, 0)",0.88,1,5,2.72,2.72
motte,motte,"(0, 1, 0)",0.5,1,5,3.42,3.42
motel,motel,"(0, 1, 0)",8.62,1,5,3.24,3.24
morve,morve,"(0, 1, 0)",1.6,1,5,2.78,2.78
morue,morue,"(0, 1, 0)",3.46,1,5,3.25,3.25
morse,morse,"(0, 1, 0)",3.5,1,5,3.17,3.17
morne,morne,"(0, 1, 0)",1.21,1,5,3.2,3.2
momie,momie,"(0, 1, 0)",4.65,1,5,3.2,3.2
pulpe,pulpe,"(0, 1, 0)",0.62,1,5,3.13,3.13
pubis,pubis,"(0, 1, 0)",0.59,1,5,2.72,2.72
prune,prune,"(0, 1, 0)",3.16,1,5,3.11,3.11
navet,navet,"(0, 1, 0)",3.15,1,5,3.06,3.06
poupe,poupe,"(0, 1, 0)",1.3,1,5,3.29,3.29
potin,potin,"(0, 1, 0)",2.02,1,5,2.47,2.47
pores,pore,"(0, 1, 0)",0.97,1,5,2.36,3.17
popes,popes,"(0, 1, 0)",0.23,1,5,1.9,1.9
polka,polka,"(0, 1, 0)",1.9,1,5,2.59,2.59
polar,polar,"(0, 1, 0)",0.23,1,5,3.44,3.44
nasse,nasse,"(0, 1, 0)",0.39,1,5,2.58,2.58
nacre,nacre,"(0, 1, 0)",0.58,1,5,2.9,2.9
nabot,nabot,"(0, 1, 0)",2.01,1,5,2.44,2.44
myope,myope,"(0, 1, 0)",1.9,1,5,2.94,2.94
mutin,mutin,"(0, 1, 0)",1.09,1,5,2.36,2.36
barjo,barjo,"(0, 1, 0)",1.67,1,5,2.34,2.34
baril,barril,"(0, 1, 0)",2.71,1,5,1.99,3.43
barda,barda,"(0, 1, 0)",1.46,1,5,2.34,2.34
roula,rouler,"(0, 1, 0)",71.01,1,5,4.16,2.35
rossa,rosser,"(0, 1, 0)",0.29,1,5,2.27,2.44
ronge,ronger,"(0, 1, 0)",10.69,1,5,3.01,3.25
rogne,rogne,"(0, 1, 0)",3.75,1,5,2.92,2.92
remua,remuer,"(0, 1, 0)",22.8699999999999,1,5,3.43,1.76
balai,balai,"(0, 1, 0)",11.17,1,5,3.48,3.48
bahut,bahut,"(0, 1, 0)",1.59,1,5,2.97,2.97
bagne,bagne,"(0, 1, 0)",2.49,1,5,3.08,3.08
badin,badin,"(0, 1, 0)",0.33,1,5,2.48,2.48
avide,avide,"(0, 1, 0)",3.51,1,5,3.35,3.35
obèse,obèse,"(0, 1, 0)",2.3,1,5,3.36,3.36
poire,poire,"(0, 1, 0)",7.58,1,5,3.49,3.49
pogne,pogne,"(0, 1, 0)",0.76,1,5,2.45,2.45
plant,plante,"(0, 1, 0)",2.54,1,5,4.4,3.28
plain,plain,"(0, 1, 0)",0.31,1,5,3.43,3.43
pitre,pitre,"(0, 1, 0)",1.55,1,5,3.19,3.19
piton,piton,"(0, 1, 0)",0.4,1,5,2.99,2.99
nylon,nylon,"(0, 1, 0)",1.27,1,5,2.99,2.99
nouba,nouba,"(0, 1, 0)",0.95,1,5,2.27,2.27
nonne,nonne,"(0, 1, 0)",8.46999999999999,1,5,3.0,3.0
noeud,noeud,"(0, 1, 0)",11.12,1,5,3.42,3.42
nocif,nocif,"(0, 1, 0)",0.56,1,5,3.04,3.04
pavot,pavot,"(0, 1, 0)",0.74,1,5,2.89,2.89
pâtre,pâtre,"(0, 1, 0)",0.11,1,5,2.18,2.18
patio,patio,"(0, 1, 0)",2.02,1,5,3.02,3.02
patin,patin,"(0, 1, 0)",3.77,1,5,3.22,3.22
pater,pater,"(0, 1, 0)",0.56,1,5,2.85,2.85
pilon,pilon,"(0, 1, 0)",0.47,1,5,3.18,3.18
ongle,ongle,"(0, 1, 0)",20.37,1,5,3.41,3.41
ogive,ogive,"(0, 1, 0)",2.34999999999999,1,5,2.94,2.94
obtus,obtus,"(0, 1, 0)",1.17,1,5,2.85,2.85
obole,obole,"(0, 1, 0)",0.11,1,5,2.25,2.25
païen,païen,"(0, 1, 0)",3.32,1,5,3.05,3.05
pagne,pagne,"(0, 1, 0)",0.37,1,5,2.83,2.83
pacha,pacha,"(0, 1, 0)",7.11,1,5,3.45,3.45
ozone,ozone,"(0, 1, 0)",1.35,1,5,3.32,3.32
ovnis,ovnis,"(0, 1, 0)",1.91,1,5,2.87,2.87
ouate,ouate,"(0, 1, 0)",0.26,1,5,2.8,2.8
osier,osier,"(0, 1, 0)",0.35,1,5,2.92,2.92
orque,orque,"(0, 1, 0)",1.43,1,5,2.69,2.69
orgie,orgie,"(0, 1, 0)",3.46999999999999,1,5,3.22,3.22
opium,opium,"(0, 1, 0)",3.95,1,5,3.41,3.41
peins,peindre,"(0, 1, 0)",33.44,1,5,3.93,2.67
pègre,pègre,"(0, 1, 0)",1.34,1,5,2.78,2.78
avare,avare,"(0, 1, 0)",3.33,1,5,3.21,3.21
soudé,souder,"(0, 1, 0)",2.94,1,5,3.07,3.08
sévir,sévir,"(0, 1, 0)",2.58,1,5,3.02,3.02
sauva,sauver,"(0, 1, 0)",243.729999999999,1,5,4.66,2.84
astre,astre,"(0, 1, 0)",3.13,1,5,3.14,3.14
arôme,arôme,"(0, 1, 0)",1.12,1,5,3.02,3.02
aride,aride,"(0, 1, 0)",1.31,1,5,3.21,3.21
argot,argot,"(0, 1, 0)",1.06,1,5,3.23,3.23
arête,arête,"(0, 1, 0)",1.6,1,5,3.4,3.4
appât,appât,"(0, 1, 0)",6.74,1,5,3.28,3.28
antre,antre,"(0, 1, 0)",2.96,1,5,3.27,3.27
antan,antan,"(0, 1, 0)",1.53,1,5,3.35,3.35
aigre,aigre,"(0, 1, 0)",0.86,1,5,2.99,2.99
aïeul,aïeul,"(0, 1, 0)",2.97,1,5,2.76,2.76
zèbre,zèbre,"(0, 1, 0)",3.84,1,5,3.03,3.03
affût,affût,"(0, 1, 0)",1.42,1,5,3.38,3.38
vrille,vrille,"(0, 1, 0)",0.67,1,6,3.2,3.2
véreux,véreux,"(0, 1, 0)",1.23,1,6,2.99,2.99
végété,végéter,"(0, 1, 0)",0.01,1,6,2.17,1.27
vautre,vautrer,"(0, 1, 0)",2.47,1,6,2.55,2.61
tutoie,tutoyer,"(0, 1, 0)",5.22,1,6,2.83,2.74
trique,trique,"(0, 1, 0)",2.8,1,6,2.7,2.7
trimer,trimer,"(0, 1, 0)",1.73,1,6,2.54,2.54
trempa,tremper,"(0, 1, 0)",20.34,1,6,3.3,1.56
affres,affre,"(0, 1, 0)",1.23,1,6,1.9,2.89
acerbe,acerbe,"(0, 1, 0)",0.13,1,6,2.81,2.81
accroc,accroc,"(0, 1, 0)",1.67,1,6,3.14,3.14
acajou,acajou,"(0, 1, 0)",0.69,1,6,2.99,2.99
acacia,acacia,"(0, 1, 0)",0.26,1,6,3.0,3.0
acabit,acabit,"(0, 1, 0)",0.17,1,6,2.79,2.79
abside,abside,"(0, 1, 0)",0.0,1,6,2.98,2.98
abrupt,abrupt,"(0, 1, 0)",1.21,1,6,2.65,2.65
abject,abject,"(0, 1, 0)",2.09,1,6,2.94,2.94
zyeute,zyeuter,"(0, 1, 0)",0.12,1,6,1.29,1.19
pantin,pantin,"(0, 1, 0)",3.98,1,6,3.38,3.38
panini,panini,"(0, 1, 0)",0.02,1,6,2.94,2.94
panard,panard,"(0, 1, 0)",0.27,1,6,2.05,2.05
panade,panade,"(0, 1, 0)",0.96,1,6,2.3,2.3
pagode,pagode,"(0, 1, 0)",0.23,1,6,2.89,2.89
ovaire,ovaire,"(0, 1, 0)",1.2,1,6,2.93,2.93
ourlet,ourlet,"(0, 1, 0)",0.69,1,6,2.59,2.59
otarie,otarie,"(0, 1, 0)",0.13,1,6,2.42,2.42
osmose,osmose,"(0, 1, 0)",0.5,1,6,2.87,2.87
orties,orties,"(0, 1, 0)",1.63,1,6,3.03,3.03
orteil,orteil,"(0, 1, 0)",9.71,1,6,3.36,3.36
ordure,ordure,"(0, 1, 0)",31.07,1,6,3.45,3.45
opinel,opinel,"(0, 1, 0)",0.0,1,6,2.45,2.45
pédant,pédant,"(0, 1, 0)",0.449999999999999,1,6,2.71,2.71
pécule,pécule,"(0, 1, 0)",0.64,1,6,2.66,2.66
pâture,pâture,"(0, 1, 0)",1.73,1,6,3.05,3.05
patois,patois,"(0, 1, 0)",0.85,1,6,3.32,3.32
pataud,pataud,"(0, 1, 0)",0.02,1,6,2.18,2.18
pastis,pastis,"(0, 1, 0)",1.43,1,6,2.91,2.91
pastel,pastel,"(0, 1, 0)",0.74,1,6,3.26,3.26
parvis,parvis,"(0, 1, 0)",0.19,1,6,3.43,3.43
pignon,pignon,"(0, 1, 0)",4.94,1,6,3.45,3.45
pieuse,pieux,"(0, 1, 0)",6.06,1,6,3.6,3.06
piètre,piètre,"(0, 1, 0)",2.47,1,6,3.37,3.37
pichet,pichet,"(0, 1, 0)",1.21,1,6,2.72,2.72
pianos,piano,"(0, 1, 0)",23.56,1,6,4.26,3.0
phoque,phoque,"(0, 1, 0)",2.81,1,6,3.3,3.3
pétrin,pétrin,"(0, 1, 0)",10.82,1,6,2.93,2.93
pétale,pétale,"(0, 1, 0)",3.48,1,6,2.63,2.63
persil,persil,"(0, 1, 0)",1.75,1,6,3.16,3.16
perron,perron,"(0, 1, 0)",1.27,1,6,3.38,3.38
permît,permît,"(0, 1, 0)",0.0,1,6,1.46,1.46
opéras,opéra,"(0, 1, 0)",19.87,1,6,4.29,3.21
opaque,opaque,"(0, 1, 0)",0.5,1,6,3.45,3.45
omette,omettre,"(0, 1, 0)",2.4,1,6,2.93,1.16
oisifs,oisif,"(0, 1, 0)",0.12,1,6,2.42,2.37
oedipe,oedipe,"(0, 1, 0)",0.14,1,6,2.67,2.67
octave,octave,"(0, 1, 0)",1.07,1,6,3.49,3.49
occire,occire,"(0, 1, 0)",0.1,1,6,2.2,2.2
occase,occase,"(0, 1, 0)",1.14,1,6,2.74,2.74
nymphe,nymphe,"(0, 1, 0)",1.78,1,6,3.02,3.02
poigne,poindre,"(0, 1, 0)",1.95,1,6,2.79,2.94
piston,piston,"(0, 1, 0)",2.47,1,6,3.38,3.38
pistil,pistil,"(0, 1, 0)",0.02,1,6,2.23,2.23
pinson,pinson,"(0, 1, 0)",2.68,1,6,2.68,2.68
pingre,pingre,"(0, 1, 0)",0.6,1,6,2.06,2.06
pinède,pinède,"(0, 1, 0)",0.73,1,6,2.61,2.61
pinard,pinard,"(0, 1, 0)",0.39,1,6,2.97,2.97
pilori,pilori,"(0, 1, 0)",0.78,1,6,2.86,2.86
nounou,nounou,"(0, 1, 0)",4.4,1,6,3.4,3.4
nougat,nougat,"(0, 1, 0)",0.89,1,6,2.77,2.77
nomade,nomade,"(0, 1, 0)",1.72,1,6,3.29,3.29
nigaud,nigaud,"(0, 1, 0)",1.81,1,6,2.41,2.41
neveux,neveux,"(0, 1, 0)",2.13,1,6,3.34,3.34
négoce,négoce,"(0, 1, 0)",0.1,1,6,3.31,3.31
nectar,nectar,"(0, 1, 0)",2.28,1,6,3.14,3.14
poupon,poupon,"(0, 1, 0)",0.33,1,6,2.6,2.6
poulpe,poulpe,"(0, 1, 0)",1.77,1,6,3.04,3.04
poulie,poulie,"(0, 1, 0)",0.84,1,6,2.89,2.89
potion,potion,"(0, 1, 0)",11.59,1,6,3.32,3.32
potage,potage,"(0, 1, 0)",3.07,1,6,2.91,2.91
porche,porche,"(0, 1, 0)",3.09,1,6,3.36,3.36
popote,popote,"(0, 1, 0)",0.4,1,6,2.31,2.31
pompon,pompon,"(0, 1, 0)",1.22,1,6,3.04,3.04
pollen,pollen,"(0, 1, 0)",1.2,1,6,3.35,3.35
nausée,nausée,"(0, 1, 0)",6.51,1,6,3.32,3.32
nattes,natte,"(0, 1, 0)",1.75,1,6,2.64,2.84
narine,narine,"(0, 1, 0)",3.41,1,6,2.77,2.77
nappes,nappe,"(0, 1, 0)",4.34,1,6,3.54,3.4
napalm,napalm,"(0, 1, 0)",0.96,1,6,2.85,2.85
nababs,nababs,"(0, 1, 0)",0.18,1,6,1.97,1.97
museau,museau,"(0, 1, 0)",1.6,1,6,3.37,3.37
